names,url,pkgmans,total_pkgs
"[{""name"":atk,""pkgman"":rubygems},{""name"":cairo-gobject,""pkgman"":rubygems},{""name"":clutter-gstreamer,""pkgman"":rubygems},{""name"":clutter-gtk,""pkgman"":rubygems},{""name"":clutter,""pkgman"":rubygems},{""name"":clutter-gdk,""pkgman"":rubygems},{""name"":gdk3,""pkgman"":rubygems},{""name"":gdk4,""pkgman"":rubygems},{""name"":gdk_pixbuf2,""pkgman"":rubygems},{""name"":gegl,""pkgman"":rubygems},{""name"":gio2,""pkgman"":rubygems},{""name"":goffice,""pkgman"":rubygems},{""name"":gnumeric,""pkgman"":rubygems},{""name"":gobject-introspection,""pkgman"":rubygems},{""name"":glib2,""pkgman"":rubygems},{""name"":gstreamer,""pkgman"":rubygems},{""name"":gsf,""pkgman"":rubygems},{""name"":gtk3,""pkgman"":rubygems},{""name"":gtk4,""pkgman"":rubygems},{""name"":gtksourceview2,""pkgman"":rubygems},{""name"":gtksourceview3,""pkgman"":rubygems},{""name"":gtksourceview4,""pkgman"":rubygems},{""name"":libsecret,""pkgman"":rubygems},{""name"":pango,""pkgman"":rubygems},{""name"":poppler,""pkgman"":rubygems},{""name"":rsvg2,""pkgman"":rubygems},{""name"":vte,""pkgman"":rubygems},{""name"":vte3,""pkgman"":rubygems},{""name"":webkit2-gtk,""pkgman"":rubygems},{""name"":webkit-gtk,""pkgman"":rubygems},{""name"":webkit-gtk2,""pkgman"":rubygems},{""name"":wnck3,""pkgman"":rubygems},{""name"":meta-pkgs/ruby-gnome,""pkgman"":netbsd9},{""name"":graphics/ruby-cairo-gobject,""pkgman"":netbsd9},{""name"":graphics/ruby-clutter,""pkgman"":netbsd9},{""name"":graphics/ruby-clutter-gdk,""pkgman"":netbsd9},{""name"":graphics/ruby-clutter-gtk,""pkgman"":netbsd9},{""name"":graphics/ruby-gdk3,""pkgman"":netbsd9},{""name"":graphics/ruby-gdk_pixbuf2,""pkgman"":netbsd9},{""name"":graphics/ruby-rsvg2,""pkgman"":netbsd9},{""name"":www/ruby-webkit-gtk,""pkgman"":netbsd9},{""name"":multimedia/ruby-clutter-gstreamer,""pkgman"":netbsd9},{""name"":multimedia/ruby-gstreamer,""pkgman"":netbsd9},{""name"":print/ruby-poppler,""pkgman"":netbsd9},{""name"":devel/ruby-atk,""pkgman"":netbsd9},{""name"":devel/ruby-gio2,""pkgman"":netbsd9},{""name"":devel/ruby-glib2,""pkgman"":netbsd9},{""name"":devel/ruby-gobject-introspection,""pkgman"":netbsd9},{""name"":devel/ruby-pango,""pkgman"":netbsd9},{""name"":x11/ruby-gtk3,""pkgman"":netbsd9},{""name"":x11/ruby-gtksourceview3,""pkgman"":netbsd9}]",https://ruby-gnome2.osdn.jp/,"[rubygems,netbsd9]",51
"[{""name"":awesome_nested_set,""pkgman"":rubygems},{""name"":databases/ruby-awesome_nested_set,""pkgman"":netbsd9}]",https://github.com/collectiveidea/awesome_nested_set,"[rubygems,netbsd9]",2
"[{""name"":BanzaiMan-ZenTest,""pkgman"":rubygems},{""name"":omghax-test_rails,""pkgman"":rubygems},{""name"":ryanbriones-ZenTest,""pkgman"":rubygems},{""name"":devel/ZenTest,""pkgman"":netbsd9}]",http://www.zenspider.com/ZSS/Products/ZenTest/,"[rubygems,netbsd9]",4
"[{""name"":bcrypt,""pkgman"":rubygems},{""name"":security/ruby-bcrypt,""pkgman"":netbsd9}]",https://github.com/codahale/bcrypt-ruby,"[rubygems,netbsd9]",2
"[{""name"":bcrypt_pbkdf,""pkgman"":rubygems},{""name"":security/ruby-bcrypt_pbkdf,""pkgman"":netbsd9}]",https://github.com/net-ssh/bcrypt_pbkdf-ruby,"[rubygems,netbsd9]",2
"[{""name"":bit-struct,""pkgman"":rubygems},{""name"":devel/ruby-bit-struct,""pkgman"":netbsd9}]",https://github.com/vjoel/bit-struct,"[rubygems,netbsd9]",2
"[{""name"":bond,""pkgman"":rubygems},{""name"":cldwalker-bond,""pkgman"":rubygems},{""name"":devel/ruby-bond,""pkgman"":netbsd9}]",http://tagaholic.me/bond/,"[rubygems,netbsd9]",3
"[{""name"":bsearch,""pkgman"":rubygems},{""name"":devel/ruby-bsearch,""pkgman"":netbsd9}]",http://0xcc.net/ruby-bsearch/,"[rubygems,netbsd9]",2
"[{""name"":buftok,""pkgman"":rubygems},{""name"":textproc/ruby-buftok,""pkgman"":netbsd9}]",https://github.com/sferik/buftok,"[rubygems,netbsd9]",2
"[{""name"":cairo,""pkgman"":rubygems},{""name"":graphics/ruby-cairo,""pkgman"":netbsd9}]",https://rcairo.github.io/,"[rubygems,netbsd9]",2
"[{""name"":byebug,""pkgman"":rubygems},{""name"":devel/ruby-byebug,""pkgman"":netbsd9}]",https://github.com/deivid-rodriguez/byebug,"[rubygems,netbsd9]",2
"[{""name"":celluloid,""pkgman"":rubygems},{""name"":devel/ruby-celluloid,""pkgman"":netbsd9}]",https://github.com/celluloid/celluloid,"[rubygems,netbsd9]",2
"[{""name"":capistrano,""pkgman"":rubygems},{""name"":sysutils/capistrano,""pkgman"":netbsd9}]",https://github.com/capistrano/capistrano,"[rubygems,netbsd9]",2
"[{""name"":celluloid-essentials,""pkgman"":rubygems},{""name"":devel/ruby-celluloid-essentials,""pkgman"":netbsd9}]",https://github.com/celluloid/celluloid-essentials,"[rubygems,netbsd9]",2
"[{""name"":celluloid-fsm,""pkgman"":rubygems},{""name"":devel/ruby-celluloid-fsm,""pkgman"":netbsd9}]",https://github.com/celluloid/celluloid-fsm,"[rubygems,netbsd9]",2
"[{""name"":celluloid-supervision,""pkgman"":rubygems},{""name"":devel/ruby-celluloid-supervision,""pkgman"":netbsd9}]",https://github.com/celluloid/,"[rubygems,netbsd9]",2
"[{""name"":chef-bin,""pkgman"":rubygems},{""name"":chef-binstubs,""pkgman"":rubygems},{""name"":chef-config,""pkgman"":rubygems},{""name"":sysutils/ruby-chef-config,""pkgman"":netbsd9}]",https://github.com/chef/chef,"[rubygems,netbsd9]",4
"[{""name"":chef-telemetry,""pkgman"":rubygems},{""name"":sysutils/ruby-chef-telemetry,""pkgman"":netbsd9}]",https://github.com/chef/chef-telemetry,"[rubygems,netbsd9]",2
"[{""name"":chef-utils,""pkgman"":rubygems},{""name"":sysutils/ruby-chef-utils,""pkgman"":netbsd9}]",https://github.com/chef/chef/tree/master/chef-utils,"[rubygems,netbsd9]",2
"[{""name"":chunky_png,""pkgman"":rubygems},{""name"":graphics/ruby-chunky_png,""pkgman"":netbsd9},{""name"":graphics/ruby-oily_png,""pkgman"":netbsd9}]",https://github.com/wvanbergen/chunky_png/wiki,"[rubygems,netbsd9]",3
"[{""name"":columnize,""pkgman"":rubygems},{""name"":misc/ruby-columnize,""pkgman"":netbsd9}]",https://github.com/rocky/columnize,"[rubygems,netbsd9]",2
"[{""name"":classy_hash,""pkgman"":rubygems},{""name"":devel/ruby-classy_hash,""pkgman"":netbsd9}]",https://github.com/deseretbook/classy_hash,"[rubygems,netbsd9]",2
"[{""name"":commander,""pkgman"":rubygems},{""name"":misc/ruby-commander,""pkgman"":netbsd9}]",https://github.com/commander-rb/commander,"[rubygems,netbsd9]",2
"[{""name"":color,""pkgman"":rubygems},{""name"":graphics/ruby-color,""pkgman"":netbsd9}]",https://github.com/halostatue/color,"[rubygems,netbsd9]",2
"[{""name"":colorator,""pkgman"":rubygems},{""name"":misc/ruby-colorator,""pkgman"":netbsd9}]",https://github.com/octopress/colorator,"[rubygems,netbsd9]",2
"[{""name"":connection_pool,""pkgman"":rubygems},{""name"":net/ruby-connection_pool,""pkgman"":netbsd9}]",https://github.com/mperham/connection_pool,"[rubygems,netbsd9]",2
"[{""name"":compass-core,""pkgman"":rubygems},{""name"":www/ruby-compass-core,""pkgman"":netbsd9}]",http://compass-style.org/reference/compass/,"[rubygems,netbsd9]",2
"[{""name"":compass-import-once,""pkgman"":rubygems},{""name"":www/ruby-compass-import-once,""pkgman"":netbsd9}]",https://github.com/chriseppstein/compass/tree/master/import-once,"[rubygems,netbsd9]",2
"[{""name"":coffee-rails,""pkgman"":rubygems},{""name"":cough-rails,""pkgman"":rubygems},{""name"":www/ruby-coffee-rails,""pkgman"":netbsd9}]",https://github.com/rails/coffee-rails,"[rubygems,netbsd9]",3
"[{""name"":concurrent-ruby-edge,""pkgman"":rubygems},{""name"":concurrent-ruby-ext,""pkgman"":rubygems},{""name"":devel/ruby-concurrent-ruby,""pkgman"":netbsd9}]",http://www.concurrent-ruby.com,"[rubygems,netbsd9]",3
"[{""name"":configuration,""pkgman"":rubygems},{""name"":misc/ruby-configuration,""pkgman"":netbsd9}]",https://github.com/ahoward/configuration,"[rubygems,netbsd9]",2
"[{""name"":contracts,""pkgman"":rubygems},{""name"":devel/ruby-contracts,""pkgman"":netbsd9}]",https://github.com/egonSchiele/contracts.ruby,"[rubygems,netbsd9]",2
"[{""name"":crass,""pkgman"":rubygems},{""name"":www/ruby-crass,""pkgman"":netbsd9}]",https://github.com/rgrove/crass/,"[rubygems,netbsd9]",2
"[{""name"":css_parser,""pkgman"":rubygems},{""name"":www/ruby-css-parser,""pkgman"":netbsd9}]",https://github.com/premailer/css_parser,"[rubygems,netbsd9]",2
"[{""name"":curses,""pkgman"":rubygems},{""name"":devel/ruby-curses,""pkgman"":netbsd9}]",https://github.com/ruby/curses,"[rubygems,netbsd9]",2
"[{""name"":daemon_controller,""pkgman"":rubygems},{""name"":devel/ruby-daemon_controller,""pkgman"":netbsd9}]",https://github.com/FooBarWidget/daemon_controller,"[rubygems,netbsd9]",2
"[{""name"":daemons,""pkgman"":rubygems},{""name"":misc/ruby-daemons,""pkgman"":netbsd9}]",https://github.com/thuehlinger/daemons,"[rubygems,netbsd9]",2
"[{""name"":dbm,""pkgman"":rubygems},{""name"":databases/ruby-dbm,""pkgman"":netbsd9}]",https://github.com/ruby/dbm,"[rubygems,netbsd9]",2
"[{""name"":dd-vault,""pkgman"":rubygems},{""name"":vault,""pkgman"":rubygems},{""name"":vault-kv,""pkgman"":rubygems},{""name"":security/ruby-vault,""pkgman"":netbsd9}]",https://github.com/hashicorp/vault-ruby,"[rubygems,netbsd9]",4
"[{""name"":delayer-deferred,""pkgman"":rubygems},{""name"":devel/ruby-delayer-deferred,""pkgman"":netbsd9}]",https://github.com/toshia/delayer-deferred,"[rubygems,netbsd9]",2
"[{""name"":deep_merge,""pkgman"":rubygems},{""name"":deep_merge2,""pkgman"":rubygems},{""name"":devel/ruby-deep_merge,""pkgman"":netbsd9}]",https://github.com/danielsdeleo/deep_merge,"[rubygems,netbsd9]",3
"[{""name"":diff-lcs,""pkgman"":rubygems},{""name"":textproc/ruby-diff-lcs,""pkgman"":netbsd9}]",https://github.com/halostatue/diff-lcs,"[rubygems,netbsd9]",2
"[{""name"":domain_name,""pkgman"":rubygems},{""name"":net/ruby-domain_name,""pkgman"":netbsd9}]",https://github.com/knu/ruby-domain_name,"[rubygems,netbsd9]",2
"[{""name"":dnsruby,""pkgman"":rubygems},{""name"":net/ruby-dnsruby,""pkgman"":netbsd9}]",https://github.com/alexdalitz/dnsruby,"[rubygems,netbsd9]",2
"[{""name"":docile,""pkgman"":rubygems},{""name"":devel/ruby-docile,""pkgman"":netbsd9}]",https://github.com/ms-ati/docile,"[rubygems,netbsd9]",2
"[{""name"":eejjjj82-mysql-ruby,""pkgman"":rubygems},{""name"":elia-mysql,""pkgman"":rubygems},{""name"":mplatov-mysql,""pkgman"":rubygems},{""name"":skaes-mysql,""pkgman"":rubygems},{""name"":databases/ruby-mysql28,""pkgman"":netbsd9},{""name"":databases/ruby-mysql,""pkgman"":netbsd9}]",http://www.tmtm.org/en/mysql/ruby/,"[rubygems,netbsd9]",6
"[{""name"":equalizer,""pkgman"":rubygems},{""name"":misc/ruby-equalizer,""pkgman"":netbsd9}]",https://github.com/dkubb/equalizer,"[rubygems,netbsd9]",2
"[{""name"":equatable,""pkgman"":rubygems},{""name"":devel/ruby-equatable,""pkgman"":netbsd9}]",https://github.com/piotrmurach/equatable,"[rubygems,netbsd9]",2
"[{""name"":ethon,""pkgman"":rubygems},{""name"":www/ruby-ethon,""pkgman"":netbsd9}]",https://github.com/typhoeus/ethon,"[rubygems,netbsd9]",2
"[{""name"":em-socksify,""pkgman"":rubygems},{""name"":net/ruby-em-socksify,""pkgman"":netbsd9}]",https://github.com/igrigorik/em-socksify,"[rubygems,netbsd9]",2
"[{""name"":em-websocket,""pkgman"":rubygems},{""name"":www/ruby-em-websocket,""pkgman"":netbsd9}]",https://github.com/igrigorik/em-websocket,"[rubygems,netbsd9]",2
"[{""name"":erubi,""pkgman"":rubygems},{""name"":textproc/ruby-erubi,""pkgman"":netbsd9}]",https://github.com/jeremyevans/erubi,"[rubygems,netbsd9]",2
"[{""name"":erubis,""pkgman"":rubygems},{""name"":ghazel-erubis,""pkgman"":rubygems},{""name"":www/ruby-erubis,""pkgman"":netbsd9}]",http://www.kuwata-lab.com/erubis/,"[rubygems,netbsd9]",3
"[{""name"":escape,""pkgman"":rubygems},{""name"":textproc/ruby-escape,""pkgman"":netbsd9}]",http://www.a-k-r.org/escape/,"[rubygems,netbsd9]",2
"[{""name"":faraday-net_http,""pkgman"":rubygems},{""name"":www/ruby-faraday-net_http,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-net_http,"[rubygems,netbsd9]",2
"[{""name"":faraday-net_http_persistent,""pkgman"":rubygems},{""name"":www/ruby-faraday-net_http_persistent,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-net_http_persistent,"[rubygems,netbsd9]",2
"[{""name"":faraday-patron,""pkgman"":rubygems},{""name"":www/ruby-faraday-patron,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-patron,"[rubygems,netbsd9]",2
"[{""name"":faraday-rack,""pkgman"":rubygems},{""name"":www/ruby-faraday-rack,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-rack,"[rubygems,netbsd9]",2
"[{""name"":execjs,""pkgman"":rubygems},{""name"":lang/ruby-execjs,""pkgman"":netbsd9}]",https://github.com/rails/execjs,"[rubygems,netbsd9]",2
"[{""name"":eximius-net-ssh,""pkgman"":rubygems},{""name"":net-ssh,""pkgman"":rubygems},{""name"":security/ruby-net-ssh,""pkgman"":netbsd9}]",https://github.com/net-ssh/net-ssh,"[rubygems,netbsd9]",3
"[{""name"":fast_gettext,""pkgman"":rubygems},{""name"":devel/ruby-fast_gettext,""pkgman"":netbsd9}]",https://github.com/grosser/fast_gettext,"[rubygems,netbsd9]",2
"[{""name"":facade,""pkgman"":rubygems},{""name"":devel/ruby-facade,""pkgman"":netbsd9}]",https://github.com/djberg96/facade,"[rubygems,netbsd9]",2
"[{""name"":faraday,""pkgman"":rubygems},{""name"":www/ruby-faraday,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday,"[rubygems,netbsd9]",2
"[{""name"":faraday-em_http,""pkgman"":rubygems},{""name"":www/ruby-faraday-em_http,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-em_http,"[rubygems,netbsd9]",2
"[{""name"":faraday-em_synchrony,""pkgman"":rubygems},{""name"":www/ruby-faraday-em_synchrony,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-em_synchrony,"[rubygems,netbsd9]",2
"[{""name"":faraday-excon,""pkgman"":rubygems},{""name"":www/ruby-faraday-excon,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-excon,"[rubygems,netbsd9]",2
"[{""name"":faraday-httpclient,""pkgman"":rubygems},{""name"":www/ruby-faraday-httpclient,""pkgman"":netbsd9}]",https://github.com/lostisland/faraday-httpclient,"[rubygems,netbsd9]",2
"[{""name"":fast-stemmer,""pkgman"":rubygems},{""name"":textproc/ruby-fast-stemmer,""pkgman"":netbsd9}]",https://github.com/romanbsd/fast-stemmer,"[rubygems,netbsd9]",2
"[{""name"":faye-websocket,""pkgman"":rubygems},{""name"":www/ruby-faye-websocket,""pkgman"":netbsd9}]",https://github.com/faye/faye-websocket-ruby,"[rubygems,netbsd9]",2
"[{""name"":ffi-libarchive,""pkgman"":rubygems},{""name"":archivers/ruby-ffi-libarchive,""pkgman"":netbsd9}]",https://github.com/chef/ffi-libarchive,"[rubygems,netbsd9]",2
"[{""name"":flexmock,""pkgman"":rubygems},{""name"":devel/ruby-flexmock,""pkgman"":netbsd9}]",https://github.com/doudou/flexmock,"[rubygems,netbsd9]",2
"[{""name"":fssm,""pkgman"":rubygems},{""name"":sysutils/ruby-fssm,""pkgman"":netbsd9}]",https://github.com/ttilley/fssm,"[rubygems,netbsd9]",2
"[{""name"":gettext-haml,""pkgman"":rubygems},{""name"":gettext-slim,""pkgman"":rubygems},{""name"":gettext,""pkgman"":rubygems},{""name"":devel/ruby-gettext,""pkgman"":netbsd9}]",https://ruby-gettext.github.io/,"[rubygems,netbsd9]",4
"[{""name"":gettext-setup,""pkgman"":rubygems},{""name"":devel/ruby-gettext-setup,""pkgman"":netbsd9}]",https://github.com/puppetlabs/gettext-setup-gem,"[rubygems,netbsd9]",2
"[{""name"":fuzzyurl,""pkgman"":rubygems},{""name"":textproc/ruby-fuzzyurl,""pkgman"":netbsd9}]",https://github.com/gamache/fuzzyurl.rb,"[rubygems,netbsd9]",2
"[{""name"":getopt,""pkgman"":rubygems},{""name"":devel/ruby-getopt,""pkgman"":netbsd9}]",https://github.com/djberg96/getopt,"[rubygems,netbsd9]",2
"[{""name"":gyoku,""pkgman"":rubygems},{""name"":textproc/ruby-gyoku,""pkgman"":netbsd9}]",https://github.com/savonrb/gyoku,"[rubygems,netbsd9]",2
"[{""name"":haml-contrib,""pkgman"":rubygems},{""name"":textproc/ruby-haml,""pkgman"":netbsd9}]",http://haml.info/,"[rubygems,netbsd9]",2
"[{""name"":hitimes,""pkgman"":rubygems},{""name"":time/ruby-hitimes,""pkgman"":netbsd9}]",https://github.com/copiousfreetime/hitimes,"[rubygems,netbsd9]",2
"[{""name"":highline,""pkgman"":rubygems},{""name"":devel/ruby-highline,""pkgman"":netbsd9}]",https://github.com/JEG2/highline,"[rubygems,netbsd9]",2
"[{""name"":hikidoc,""pkgman"":rubygems},{""name"":textproc/ruby-hikidoc,""pkgman"":netbsd9}]",https://github.com/hiki/hikidoc,"[rubygems,netbsd9]",2
"[{""name"":hocon,""pkgman"":rubygems},{""name"":devel/ruby-hocon,""pkgman"":netbsd9}]",https://github.com/puppetlabs/ruby-hocon,"[rubygems,netbsd9]",2
"[{""name"":htree,""pkgman"":rubygems},{""name"":textproc/ruby-htree,""pkgman"":netbsd9}]",http://www.a-k-r.org/htree/,"[rubygems,netbsd9]",2
"[{""name"":http-parser,""pkgman"":rubygems},{""name"":www/ruby-http-parser,""pkgman"":netbsd9}]",https://github.com/cotag/http-parser,"[rubygems,netbsd9]",2
"[{""name"":http_parser.rb,""pkgman"":rubygems},{""name"":www/ruby-http_parser.rb,""pkgman"":netbsd9}]",https://github.com/tmm1/http_parser.rb,"[rubygems,netbsd9]",2
"[{""name"":i18n,""pkgman"":rubygems},{""name"":devel/ruby-i18n,""pkgman"":netbsd9}]",https://github.com/svenfuchs/i18n,"[rubygems,netbsd9]",2
"[{""name"":image_size,""pkgman"":rubygems},{""name"":graphics/ruby-image_size,""pkgman"":netbsd9}]",https://github.com/toy/image_size,"[rubygems,netbsd9]",2
"[{""name"":inspec,""pkgman"":rubygems},{""name"":inspec-core,""pkgman"":rubygems},{""name"":inspec-test-fixture,""pkgman"":rubygems},{""name"":sysutils/ruby-inspec-core,""pkgman"":netbsd9}]",https://github.com/inspec/inspec,"[rubygems,netbsd9]",4
"[{""name"":instance_storage,""pkgman"":rubygems},{""name"":devel/ruby-instance_storage,""pkgman"":netbsd9}]",https://github.com/toshia/instance_storage,"[rubygems,netbsd9]",2
"[{""name"":http,""pkgman"":rubygems},{""name"":www/ruby-http,""pkgman"":netbsd9}]",https://github.com/httprb/http,"[rubygems,netbsd9]",2
"[{""name"":http-accept,""pkgman"":rubygems},{""name"":www/ruby-http-accept,""pkgman"":netbsd9}]",https://github.com/ioquatix/http-accept,"[rubygems,netbsd9]",2
"[{""name"":httpclient,""pkgman"":rubygems},{""name"":httpclient-fixcerts,""pkgman"":rubygems},{""name"":www/ruby-httpclient,""pkgman"":netbsd9}]",https://github.com/nahi/httpclient,"[rubygems,netbsd9]",3
"[{""name"":http-cookie,""pkgman"":rubygems},{""name"":www/ruby-http-cookie,""pkgman"":netbsd9}]",https://github.com/sparklemotion/http-cookie,"[rubygems,netbsd9]",2
"[{""name"":http-form_data,""pkgman"":rubygems},{""name"":www/ruby-http-form_data,""pkgman"":netbsd9}]",https://github.com/httprb/form_data.rb,"[rubygems,netbsd9]",2
"[{""name"":jekyll-coffeescript,""pkgman"":rubygems},{""name"":www/ruby-jekyll-coffeescript,""pkgman"":netbsd9}]",https://github.com/jekyll/jekyll-coffeescript,"[rubygems,netbsd9]",2
"[{""name"":ipaddress_link_local,""pkgman"":rubygems},{""name"":net/ruby-ipaddress,""pkgman"":netbsd9}]",https://github.com/bluemonk/ipaddress,"[rubygems,netbsd9]",2
"[{""name"":io-like,""pkgman"":rubygems},{""name"":devel/ruby-io-like,""pkgman"":netbsd9}]",https://github.com/javanthropus/io-like,"[rubygems,netbsd9]",2
"[{""name"":iruby,""pkgman"":rubygems},{""name"":devel/ruby-iruby,""pkgman"":netbsd9}]",https://github.com/SciRuby/iruby,"[rubygems,netbsd9]",2
"[{""name"":iso8601,""pkgman"":rubygems},{""name"":time/ruby-iso8601,""pkgman"":netbsd9}]",https://github.com/arnau/ISO8601,"[rubygems,netbsd9]",2
"[{""name"":jekyll-sass-converter,""pkgman"":rubygems},{""name"":www/ruby-jekyll-sass-converter,""pkgman"":netbsd9}]",https://github.com/jekyll/jekyll-sass-converter,"[rubygems,netbsd9]",2
"[{""name"":jekyll,""pkgman"":rubygems},{""name"":www/ruby-jekyll,""pkgman"":netbsd9}]",https://github.com/jekyll/jekyll,"[rubygems,netbsd9]",2
"[{""name"":jekyll-feed,""pkgman"":rubygems},{""name"":www/ruby-jekyll-feed,""pkgman"":netbsd9}]",https://github.com/jekyll/jekyll-feed,"[rubygems,netbsd9]",2
"[{""name"":jekyll-watch,""pkgman"":rubygems},{""name"":www/ruby-jekyll-watch,""pkgman"":netbsd9}]",https://github.com/jekyll/jekyll-watch,"[rubygems,netbsd9]",2
"[{""name"":jquery-rails,""pkgman"":rubygems},{""name"":jquery-knob-rails,""pkgman"":rubygems},{""name"":wj-jquery-rails,""pkgman"":rubygems},{""name"":www/ruby-jquery-rails,""pkgman"":netbsd9}]",https://github.com/rails/jquery-rails,"[rubygems,netbsd9]",4
"[{""name"":kaka,""pkgman"":rubygems},{""name"":graphics/libcaca,""pkgman"":netbsd9}]",http://caca.zoy.org/,"[rubygems,netbsd9]",2
"[{""name"":jsobfu,""pkgman"":rubygems},{""name"":security/ruby-jsobfu,""pkgman"":netbsd9}]",https://github.com/rapid7/jsobfu,"[rubygems,netbsd9]",2
"[{""name"":kafka-clients-jars,""pkgman"":rubygems},{""name"":devel/kafka,""pkgman"":netbsd9}]",https://kafka.apache.org/,"[rubygems,netbsd9]",2
"[{""name"":kramdown-parser-gfm,""pkgman"":rubygems},{""name"":textproc/ruby-kramdown-parser-gfm,""pkgman"":netbsd9}]",https://github.com/kramdown/parser-gfm,"[rubygems,netbsd9]",2
"[{""name"":launchy,""pkgman"":rubygems},{""name"":misc/ruby-launchy,""pkgman"":netbsd9}]",https://github.com/copiousfreetime/launchy,"[rubygems,netbsd9]",2
"[{""name"":lazy_priority_queue,""pkgman"":rubygems},{""name"":devel/ruby-lazy_priority_queue,""pkgman"":netbsd9}]",https://github.com/matiasbattocchia/lazy_priority_queue,"[rubygems,netbsd9]",2
"[{""name"":license-acceptance,""pkgman"":rubygems},{""name"":misc/ruby-license-acceptance,""pkgman"":netbsd9}]",https://github.com/chef/license-acceptance,"[rubygems,netbsd9]",2
"[{""name"":listen,""pkgman"":rubygems},{""name"":sysutils/ruby-listen,""pkgman"":netbsd9}]",https://github.com/guard/listen,"[rubygems,netbsd9]",2
"[{""name"":leifcr-terminal-table,""pkgman"":rubygems},{""name"":terminal-table,""pkgman"":rubygems},{""name"":textproc/ruby-terminal-table,""pkgman"":netbsd9}]",https://github.com/tj/terminal-table,"[rubygems,netbsd9]",3
"[{""name"":loofah,""pkgman"":rubygems},{""name"":www/ruby-loofah,""pkgman"":netbsd9}]",https://github.com/flavorjones/loofah,"[rubygems,netbsd9]",2
"[{""name"":mcmire-shoulda-matchers,""pkgman"":rubygems},{""name"":nimboids-shoulda,""pkgman"":rubygems},{""name"":devel/ruby-shoulda-context,""pkgman"":netbsd9},{""name"":devel/ruby-shoulda-matchers,""pkgman"":netbsd9}]",http://thoughtbot.com/community/,"[rubygems,netbsd9]",4
"[{""name"":mechanize,""pkgman"":rubygems},{""name"":www/ruby-mechanize,""pkgman"":netbsd9}]",https://github.com/sparklemotion/mechanize,"[rubygems,netbsd9]",2
"[{""name"":mercenary,""pkgman"":rubygems},{""name"":pedrozath-mercenary,""pkgman"":rubygems},{""name"":devel/ruby-mercenary,""pkgman"":netbsd9}]",https://github.com/jekyll/mercenary,"[rubygems,netbsd9]",3
"[{""name"":metasploit-model,""pkgman"":rubygems},{""name"":security/ruby-metasploit-model,""pkgman"":netbsd9}]",https://github.com/rapid7/metasploit-model,"[rubygems,netbsd9]",2
"[{""name"":method_source,""pkgman"":rubygems},{""name"":misc/ruby-method_source,""pkgman"":netbsd9}]",https://github.com/banister/method_source,"[rubygems,netbsd9]",2
"[{""name"":metasploit-concern,""pkgman"":rubygems},{""name"":security/ruby-metasploit-concern,""pkgman"":netbsd9}]",https://github.com/rapid7/metasploit-concern,"[rubygems,netbsd9]",2
"[{""name"":middleware,""pkgman"":rubygems},{""name"":devel/ruby-middleware,""pkgman"":netbsd9}]",https://github.com/mitchellh/middleware,"[rubygems,netbsd9]",2
"[{""name"":memoist,""pkgman"":rubygems},{""name"":devel/ruby-memoist,""pkgman"":netbsd9}]",https://github.com/matthewrudy/memoist,"[rubygems,netbsd9]",2
"[{""name"":memoizable,""pkgman"":rubygems},{""name"":misc/ruby-memoizable,""pkgman"":netbsd9}]",https://github.com/dkubb/memoizable,"[rubygems,netbsd9]",2
"[{""name"":minima,""pkgman"":rubygems},{""name"":minima-binh,""pkgman"":rubygems},{""name"":minima-gutenberg,""pkgman"":rubygems},{""name"":theme-3,""pkgman"":rubygems},{""name"":www/ruby-jekyll-minima,""pkgman"":netbsd9}]",https://github.com/jekyll/minima,"[rubygems,netbsd9]",5
"[{""name"":mini_magick,""pkgman"":rubygems},{""name"":graphics/ruby-mini-magick,""pkgman"":netbsd9}]",https://github.com/minimagick/minimagick,"[rubygems,netbsd9]",2
"[{""name"":minitar-cli,""pkgman"":rubygems},{""name"":archivers/ruby-minitar-cli,""pkgman"":netbsd9}]",https://github.com/halostatue/minitar-cli/,"[rubygems,netbsd9]",2
"[{""name"":minitest,""pkgman"":rubygems},{""name"":devel/ruby-minitest,""pkgman"":netbsd9}]",https://github.com/seattlerb/minitest,"[rubygems,netbsd9]",2
"[{""name"":mime-types,""pkgman"":rubygems},{""name"":mail/ruby-mime-types,""pkgman"":netbsd9},{""name"":mail/ruby-mime-types1,""pkgman"":netbsd9}]",https://github.com/mime-types/ruby-mime-types/,"[rubygems,netbsd9]",3
"[{""name"":mime-types-data,""pkgman"":rubygems},{""name"":mail/ruby-mime-types-data,""pkgman"":netbsd9}]",https://github.com/mime-types/mime-types-data/,"[rubygems,netbsd9]",2
"[{""name"":mini_mime,""pkgman"":rubygems},{""name"":mail/ruby-mini_mime,""pkgman"":netbsd9}]",https://github.com/discourse/mini_mime,"[rubygems,netbsd9]",2
