materials,url,pkgmans
"[unicorn,emulators/unicorn,emulators/py-unicorn]",https://www.unicorn-engine.org/,"[conan,netbsd9]"
[units],https://github.com/nholthaus/units,"[conan,vcpkg]"
"[upx,archivers/upx]",https://upx.github.io/,"[conan,netbsd9]"
"[uriparser,textproc/uriparser]",https://uriparser.github.io/,"[conan,vcpkg,netbsd9]"
"[usockets,net/usockets]",https://github.com/uNetworking/uSockets,"[conan,vcpkg,freebsd12,openbsd69]"
"[usrsctp,net/libusrsctp]",https://github.com/sctplab/usrsctp,"[conan,freebsd12]"
"[utf8.h,utf8h]",https://github.com/sheredom/utf8.h,"[conan,vcpkg]"
"[utf8proc,textproc/utf8proc]",https://github.com/JuliaStrings/utf8proc,"[conan,freebsd12]"
"[utfcpp,devel/utf8cpp,textproc/utf8-cpp]",https://github.com/nemtrif/utfcpp,"[conan,vcpkg,freebsd12,netbsd9]"
[uvw],https://github.com/skypjack/uvw,"[conan,vcpkg]"
"[uwebsockets,www/uwebsockets]",https://github.com/uNetworking/uWebSockets,"[conan,freebsd12,openbsd69]"
"[vc,devel/vc]",https://github.com/VcDevel/Vc,"[conan,vcpkg,freebsd12]"
"[vcglib,devel/vcglib]",https://github.com/cnr-isti-vclab/vcglib,"[conan,freebsd12]"
"[vdpau,multimedia/libvdpau]",https://www.freedesktop.org/wiki/Software/VDPAU/,"[conan,netbsd9]"
[vectorclass],https://github.com/vectorclass/version2,"[conan,vcpkg]"
"[verilator,cad/verilator]",https://www.veripool.org/wiki/verilator,"[conan,netbsd9]"
[volk],https://github.com/zeux/volk,"[conan,vcpkg]"
"[vulkan-headers,graphics/vulkan-headers]",https://github.com/KhronosGroup/Vulkan-Headers,"[conan,vcpkg,freebsd12,openbsd69]"
"[vulkan-loader,graphics/vulkan-loader]",https://github.com/KhronosGroup/Vulkan-Loader,"[conan,freebsd12,openbsd69]"
"[vulkan-validationlayers,graphics/vulkan-validation-layers]",https://github.com/KhronosGroup/Vulkan-ValidationLayers,"[conan,freebsd12,openbsd69]"
"[websocketpp,devel/websocketpp]",https://github.com/zaphoyd/websocketpp,"[conan,vcpkg,freebsd12]"
"[wolfssl,security/wolfssl]",https://www.wolfssl.com/,"[conan,netbsd9]"
"[wt,www/wt]",https://github.com/emweb/wt,"[conan,vcpkg,freebsd12]"
"[xapian-core,textproc/xapian]",https://xapian.org/,"[conan,netbsd9]"
"[xbyak,devel/xbyak]",https://github.com/herumi/xbyak,"[conan,vcpkg,freebsd12]"
[xnnpack],https://github.com/google/XNNPACK,"[conan,vcpkg]"
[xorstr],https://github.com/JustasMasiulis/xorstr,"[conan,vcpkg]"
[xqilla],http://xqilla.sourceforge.net/HomePage,"[conan,vcpkg]"
"[xsimd,devel/xsimd]",https://github.com/xtensor-stack/xsimd,"[conan,vcpkg,freebsd12]"
"[xtensor,math/xtensor]",https://github.com/xtensor-stack/xtensor,"[conan,vcpkg,freebsd12]"
"[xtl,devel/xtl-quant-stack]",https://github.com/xtensor-stack/xtl,"[conan,vcpkg,freebsd12]"
"[xxhash,devel/xxhash,sysutils/xxhash]",https://github.com/Cyan4973/xxHash,"[conan,vcpkg,freebsd12,netbsd9,openbsd69]"
"[yaml-cpp,devel/yaml-cpp,devel/yaml-cpp03,textproc/yaml-cpp]",https://github.com/jbeder/yaml-cpp,"[conan,vcpkg,freebsd12,netbsd9,openbsd69]"
[yas],https://github.com/niXman/yas,"[conan,vcpkg]"
[yasm],https://github.com/yasm/yasm,"[conan,vcpkg]"
[yyjson],https://github.com/ibireme/yyjson,"[conan,vcpkg]"
"[z3,math/py-z3-solver,math/z3]",https://github.com/Z3Prover/z3,"[conan,vcpkg,freebsd12,openbsd69]"
[zeromq],https://github.com/zeromq/libzmq,"[conan,vcpkg]"
[zfp],https://github.com/LLNL/zfp,"[conan,vcpkg]"
"[zimg,graphics/sekrit-twc-zimg]",https://github.com/sekrit-twc/zimg,"[conan,freebsd12]"
"[zopfli,archivers/zopfli]",https://github.com/google/zopfli/,"[conan,netbsd9]"
"[zstr,archivers/zstr]",https://github.com/mateidavid/zstr,"[conan,vcpkg,freebsd12]"
[zug],https://sinusoid.es/zug/,"[conan,vcpkg]"
"[zxing-cpp,nu-book-zxing-cpp,textproc/zxing-cpp]",https://github.com/nu-book/zxing-cpp,"[conan,vcpkg,freebsd12]"
"[zyre,net/zyre]",https://github.com/zeromq/zyre,"[conan,vcpkg,freebsd12]"
"[zziplib,devel/zziplib,archivers/zziplib]",https://github.com/gdraheim/zziplib,"[conan,vcpkg,freebsd12,netbsd9]"
"[dftd4,science/dftd4]",https://github.com/dftd4/dftd4,"[fpm,freebsd12]"
[morton-nd],https://github.com/kevinhartman/morton-nd,"[conan,vcpkg]"
"[mozjpeg,graphics/mozjpeg]",https://github.com/mozilla/mozjpeg,"[conan,vcpkg,freebsd12]"
"[mpfr,math/mpfr]",https://www.mpfr.org/,"[conan,netbsd9]"
[mpmcqueue],https://github.com/rigtorp/MPMCQueue,"[conan,vcpkg]"
[mp-units],https://github.com/mpusz/units,"[conan,vcpkg]"
[msdfgen],https://github.com/Chlumsky/msdfgen,"[conan,vcpkg]"
"[msgpack,msgpack-c,msgpack-cxx,devel/msgpack]",https://github.com/msgpack/msgpack-c,"[conan,vcpkg,freebsd12,openbsd69]"
"[ms-gsl,devel/microsoft-gsl]",https://github.com/microsoft/GSL,"[conan,freebsd12]"
[msix],https://github.com/microsoft/msix-packaging,"[conan,vcpkg]"
[nameof],https://github.com/Neargye/nameof,"[conan,vcpkg]"
"[nanoflann,math/nanoflann]",https://github.com/jlblancoc/nanoflann,"[conan,vcpkg,freebsd12]"
"[nanosvg,graphics/nanosvg]",https://github.com/memononen/nanosvg,"[conan,freebsd12]"
[nativefiledialog],https://github.com/mlabbe/nativefiledialog,"[conan,vcpkg]"
[neargye-semver],https://github.com/Neargye/semver,"[conan,vcpkg]"
"[netcdf,netcdf-c]",https://github.com/Unidata/netcdf-c,"[conan,vcpkg]"
"[net-snmp,net/net-snmp,net/py-netsnmp]",http://www.net-snmp.org/,"[conan,netbsd9]"
"[ninja,devel/ninja]",https://github.com/ninja-build/ninja,"[conan,freebsd12,openbsd69]"
"[nlopt,math/nlopt]",https://github.com/stevengj/nlopt,"[conan,vcpkg,freebsd12,openbsd69]"
"[nng,net/nng]",https://github.com/nanomsg/nng,"[conan,freebsd12]"
"[nspr,devel/nspr-reference,devel/nspr]",https://developer.mozilla.org/en-US/docs/Mozilla/Projects/NSPR,"[conan,netbsd9]"
"[nss,devel/nss]",https://developer.mozilla.org/en-US/docs/Mozilla/Projects/NSS,"[conan,netbsd9]"
"[nsync,devel/nsync]",https://github.com/google/nsync,"[conan,vcpkg,freebsd12]"
"[nuklear,x11-toolkits/nuklear]",https://github.com/Immediate-Mode-UI/Nuklear,"[conan,vcpkg,freebsd12]"
"[nv-codec-headers,ffnvcodec]",https://github.com/FFmpeg/nv-codec-headers,"[conan,vcpkg]"
[oatpp],https://github.com/oatpp/oatpp,"[conan,vcpkg]"
[oatpp-libressl],https://github.com/oatpp/oatpp-libressl,"[conan,vcpkg]"
[oatpp-openssl],https://github.com/oatpp/oatpp-openssl,"[conan,vcpkg]"
[oatpp-postgresql],https://github.com/oatpp/oatpp-postgresql,"[conan,vcpkg]"
[oatpp-sqlite],https://github.com/oatpp/oatpp-sqlite,"[conan,vcpkg]"
[oatpp-swagger],https://github.com/oatpp/oatpp-swagger,"[conan,vcpkg]"
[oatpp-websocket],https://github.com/oatpp/oatpp-websocket,"[conan,vcpkg]"
"[octomap,math/octomap]",https://github.com/OctoMap/octomap,"[conan,freebsd12]"
"[oniguruma,textproc/oniguruma]",https://github.com/kkos/oniguruma,"[conan,vcpkg,netbsd9]"
"[openal,audio/openal-soft]",https://openal-soft.org/,"[conan,netbsd9]"
"[opencl-headers,opencl,devel/opencl,parallel/opencl-headers]",https://github.com/KhronosGroup/OpenCL-Headers,"[conan,vcpkg,freebsd12,netbsd9]"
[opencolorio],https://opencolorio.org/,"[conan,vcpkg]"
"[opencore-amr,libfdk_aac,audio/fdk-aac]",https://sourceforge.net/projects/opencore-amr/,"[conan,netbsd9]"
"[openexr,graphics/openexr]",https://github.com/AcademySoftwareFoundation/openexr,"[conan,freebsd12,openbsd69]"
"[opengv,graphics/opengv]",https://github.com/laurentkneip/opengv,"[conan,freebsd12]"
"[openjpeg,graphics/openjpeg,graphics/openjpeg15,graphics/openjp2]",https://github.com/uclouvain/openjpeg,"[conan,vcpkg,freebsd12,openbsd69]"
"[openldap,databases/lmdb,databases/openldap,databases/openldap-client,databases/openldap-cloak,databases/openldap-doc,databases/openldap-nops,databases/openldap-server,databases/openldap-smbk5pwd]",https://www.openldap.org/,"[conan,netbsd9]"
[opentelemetry-cpp],https://github.com/open-telemetry/opentelemetry-cpp,"[conan,vcpkg]"
"[opentracing-cpp,devel/libopentracing]",https://github.com/opentracing/opentracing-cpp,"[conan,freebsd12]"
"[openvdb,misc/openvdb]",https://github.com/AcademySoftwareFoundation/openvdb,"[conan,freebsd12]"
[openvr],https://github.com/ValveSoftware/openvr,"[conan,vcpkg]"
[optional-lite],https://github.com/martinmoene/optional-lite,"[conan,vcpkg]"
[opusfile],https://github.com/xiph/opusfile,"[conan,vcpkg]"
[outcome],https://github.com/ned14/outcome,"[conan,vcpkg]"
"[paho-mqtt-c,paho-mqtt]",https://github.com/eclipse/paho.mqtt.c,"[conan,vcpkg]"
"[paho-mqtt-cpp,paho-mqttpp3]",https://github.com/eclipse/paho.mqtt.cpp,"[conan,vcpkg]"
"[pango,devel/pangox-compat,textproc/libunicode]",https://www.pango.org/,"[conan,netbsd9]"
"[parallel-hashmap,devel/parallel-hashmap]",https://github.com/greg7mdp/parallel-hashmap,"[conan,freebsd12]"
"[patchelf,devel/patchelf]",https://github.com/NixOS/patchelf,"[conan,netbsd9]"
[pcapplusplus],https://github.com/seladb/PcapPlusPlus,"[conan,vcpkg]"
"[pcg-cpp,devel/pcg-cpp]",https://github.com/imneme/pcg-cpp,"[conan,freebsd12]"
"[pcre2,pcre,devel/pcre,devel/pcre2]",https://www.pcre.org/,"[conan,vcpkg,netbsd9]"
[pdcurses],https://pdcurses.org/,"[conan,vcpkg]"
[pdqsort],https://github.com/orlp/pdqsort,"[conan,vcpkg]"
"[pfr,boost-pfr]",https://github.com/boostorg/pfr,"[conan,vcpkg]"
[physx],https://github.com/NVIDIAGameWorks/PhysX,"[conan,vcpkg]"
"[picojson,devel/picojson]",https://github.com/kazuho/picojson,"[conan,vcpkg,freebsd12]"
[plog],https://github.com/SergiusTheBest/plog,"[conan,vcpkg]"
[poly2tri],https://github.com/greenm01/poly2tri,"[conan,vcpkg]"
"[polylabel,mapbox-polylabel]",https://github.com/mapbox/polylabel,"[conan,vcpkg]"
"[polymorphic_value,polymorphic-value]",https://github.com/jbcoe/polymorphic_value,"[conan,vcpkg]"
"[poppler,poppler-data,print/poppler-qt5,print/poppler-glib,print/poppler-includes,print/poppler-utils,print/poppler,print/poppler-data,print/poppler-cpp]",https://poppler.freedesktop.org/,"[conan,vcpkg,netbsd9]"
[pprint],https://github.com/p-ranav/pprint,"[conan,vcpkg]"
"[pranav-csv2,p-ranav-csv2]",https://github.com/p-ranav/csv2,"[conan,vcpkg]"
"[pro-mdnsd,dns/mdnsd]",https://github.com/Pro/mdnsd,"[conan,freebsd12]"
"[protobuf,devel/protobuf]",https://github.com/protocolbuffers/protobuf,"[conan,vcpkg,netbsd9]"
"[protozero,devel/protozero]",https://github.com/mapbox/protozero,"[conan,vcpkg,freebsd12,openbsd69]"
"[psimd,devel/psimd]",https://github.com/Maratyszcza/psimd,"[conan,vcpkg,freebsd12]"
"[pthreadpool,devel/pthreadpool]",https://github.com/Maratyszcza/pthreadpool,"[conan,vcpkg,freebsd12]"
"[pugixml,textproc/pugixml]",https://pugixml.org/,"[conan,netbsd9]"
"[pupnp,devel/upnp]",https://github.com/pupnp/pupnp,"[conan,freebsd12]"
"[pybind11,devel/pybind11,devel/py-pybind11]",https://github.com/pybind/pybind11,"[conan,vcpkg,freebsd12,netbsd9]"
"[pulumi,@lewisl9029/pulumi-native-es-modules]",https://github.com/pulumi/pulumi.git,"[homebrew,npm]"
"[pystring,devel/pystring]",https://github.com/imageworks/pystring,"[conan,vcpkg,freebsd12]"
"[qcoro,devel/qcoro]",https://github.com/danvratil/qcoro,"[conan,freebsd12]"
[qt-advanced-docking-system],https://github.com/githubuser0xFFFF/Qt-Advanced-Docking-System,"[conan,vcpkg]"
[quaternions],https://github.com/ferd36/quaternions,"[conan,vcpkg]"
"[quazip,archivers/quazip]",https://github.com/stachenov/quazip,"[conan,freebsd12,openbsd69]"
[quill],https://github.com/odygrd/quill/,"[conan,vcpkg]"
"[quirc,graphics/quirc]",https://github.com/dlbeer/quirc,"[conan,openbsd69]"
"[qxmpp,net-im/qxmpp-qt5]",https://github.com/qxmpp-project/qxmpp,"[conan,freebsd12]"
"[rabbitmq-c,librabbitmq,net/rabbitmq-c-devel,net/rabbitmq-c]",https://github.com/alanxz/rabbitmq-c,"[conan,vcpkg,freebsd12,netbsd9,openbsd69]"
"[rang,devel/rang]",https://github.com/agauniyal/rang,"[conan,vcpkg,freebsd12]"
"[range-v3,devel/range-v3]",https://github.com/ericniebler/range-v3,"[conan,vcpkg,freebsd12,netbsd9]"
"[rapidcheck,devel/rapidcheck]",https://github.com/emil-e/rapidcheck,"[conan,vcpkg,freebsd12]"
"[rapidfuzz,devel/rapidfuzz-cpp]",https://github.com/maxbachmann/rapidfuzz-cpp,"[conan,freebsd12]"
"[rapidyaml,ryml,devel/rapidyaml]",https://github.com/biojppm/rapidyaml,"[conan,vcpkg,freebsd12]"
"[re2,devel/re2]",https://github.com/google/re2,"[conan,vcpkg,freebsd12,netbsd9]"
[readerwriterqueue],https://github.com/cameron314/readerwriterqueue,"[conan,vcpkg]"
"[readline,devel/readline]",https://tiswww.case.edu/php/chet/readline/rltop.html,"[conan,netbsd9]"
"[recastnavigation,recast,graphics/recastnavigation]",https://github.com/recastnavigation/recastnavigation,"[conan,vcpkg,freebsd12]"
[redis-plus-plus],https://github.com/sewenew/redis-plus-plus,"[conan,vcpkg]"
[refl-cpp],https://github.com/veselink1/refl-cpp,"[conan,vcpkg]"
"[replxx,devel/replxx]",https://github.com/AmokHuginnsson/replxx,"[conan,vcpkg,freebsd12]"
[restinio],https://github.com/Stiffstream/restinio,"[conan,vcpkg]"
[ring-span-lite],https://github.com/martinmoene/ring-span-lite,"[conan,vcpkg]"
[rmlui],https://github.com/mikke89/RmlUi,"[conan,vcpkg]"
"[libdaemon,devel/libdaemon]",http://0pointer.de/lennart/projects/libdaemon/,"[conan,netbsd9]"
"[libdeflate,archivers/libdeflate]",https://github.com/ebiggers/libdeflate,"[conan,freebsd12]"
"[libdwarf,devel/libdwarf]",https://www.prevanders.net/dwarf.html,"[conan,netbsd9]"
"[libepoxy,graphics/libepoxy]",https://github.com/anholt/libepoxy,"[conan,vcpkg,netbsd9]"
"[libev,devel/libev]",http://software.schmorp.de/pkg/libev.html,"[conan,netbsd9]"
[libevent],https://github.com/libevent/libevent,"[conan,vcpkg]"
"[libexif,graphics/exif,graphics/libexif]",https://libexif.github.io/,"[conan,vcpkg,netbsd9]"
[libfreenect2],https://github.com/OpenKinect/libfreenect2,"[conan,vcpkg]"
"[libftdi,devel/libftdi,devel/libftdi1]",https://www.intra2net.com/en/developer/libftdi/,"[conan,netbsd9]"
"[libfuse,filesystems/fuse]",https://github.com/libfuse/libfuse,"[conan,netbsd9]"
"[libgeotiff,geography/libgeotiff]",https://github.com/OSGeo/libgeotiff,"[conan,vcpkg,netbsd9]"
"[libgit2,devel/libgit2]",https://libgit2.org/,"[conan,netbsd9]"
[libgpg-error],https://gnupg.org/software/libgpg-error/index.html,"[conan,vcpkg]"
"[libheif,graphics/libheif]",https://github.com/strukturag/libheif,"[conan,freebsd12]"
"[libiconv,converters/libiconv]",https://www.gnu.org/software/libiconv/,"[conan,vcpkg,netbsd9]"
"[libidn,libidn2,devel/libidn2,devel/libidn]",https://www.gnu.org/software/libidn/,"[conan,vcpkg,netbsd9]"
"[libjxl,graphics/gimp-jxl-plugin,graphics/libjxl]",https://github.com/libjxl/libjxl,"[conan,vcpkg,freebsd12]"
"[libkml,science/libkml]",https://github.com/libkml/libkml,"[conan,vcpkg,freebsd12]"
[liblsl],https://github.com/sccn/liblsl,"[conan,vcpkg]"
"[libltc,audio/libltc]",https://x42.github.io/libltc/,"[conan,netbsd9]"
"[libmediainfo,multimedia/mediainfo,multimedia/libmediainfo]",https://mediaarea.net/en/MediaInfo,"[conan,netbsd9]"
[libnop],https://github.com/google/libnop,"[conan,vcpkg]"
"[libnuma,numactl]",https://github.com/numactl/numactl,"[conan,vcpkg]"
"[libpqxx,databases/postgresql-libpqxx,databases/libpqxx]",https://github.com/jtv/libpqxx,"[conan,freebsd12,openbsd69]"
"[libpsl,www/libpsl]",https://github.com/rockdaboot/libpsl,"[conan,netbsd9]"
"[libqrencode,graphics/libqrencode]",https://github.com/fukuchi/libqrencode,"[conan,vcpkg,freebsd12]"
"[libraw,graphics/libraw]",https://www.libraw.org/,"[conan,netbsd9]"
"[librdkafka,net/librdkafka,devel/librdkafka]",https://github.com/edenhill/librdkafka,"[conan,vcpkg,freebsd12,netbsd9]"
"[librealsense,realsense2]",https://github.com/IntelRealSense/librealsense,"[conan,vcpkg]"
"[libressl,security/libressl]",https://www.libressl.org/,"[conan,netbsd9]"
[librttopo],https://git.osgeo.org/gitea/rttopo/librttopo,"[conan,vcpkg]"
"[libsecret,security/libsecret]",https://wiki.gnome.org/Projects/Libsecret,"[conan,netbsd9]"
[libsquish],https://sourceforge.net/projects/libsquish,"[conan,vcpkg]"
"[FunctorFlow,kong-plugin-jwt-rbac,Wire,@cloud-technology/cli-prompt,@zeainc/gltf-loader,aula-detik,ax,elfmsk-second-project,fabumodule,gulp-acute,hl-cache,letslog,menghuan-node-note,offline-leaflet-map,qz-cli-node,rosbrowz,svc-app,tracker-map]",...,"[luarocks,npm]"
"[unreliablefs,sysutils/fusefs-unreliablefs]",https://github.com/ligurio/unreliablefs,"[luarocks,freebsd12]"
"[nimble,devel/nimble]",https://github.com/nim-lang/nimble,"[nimble,freebsd12]"
"[luv,luv-updated,devel/luv,devel/lua-luv]",https://github.com/luvit/luv,"[luarocks,freebsd12,netbsd9]"
"[@a6kme/math,@christiansandor/aggregate,@christiansandor/transform,@emas/emas-jserror-reporter,@holdltd/api-proxy,@jiaminghi/c-render,@msepena/capacitor-plugin-sirishortcuts,@rusts/std,babel-preset-mbp,c-render,cloud273,compile-hook-mbp,cordova-plugin-deviceinformation-xmk,cordova-plugin-sms-xmk,data-seeder,dgistreamer-debugger,eslint-config-mbp,express-decorators,generate-mock-data,hubot-relayadapter,lowercase_demo_ze,nv-utils,obigo-js-core,path-builder,path-select,shopify-polaris-plus,strength-ui,tournant-materials,twogrid,vuejs-daum-postcode-bryan,weather-open-cli,wrap-cli,wrap-vue-cli-tool,xmk-plugin-sms,net/go-dnstap,sysutils/lf]",https://,"[npm,netbsd9]"
"[@doc.e.dub/csound-browser,@doc.e.dub/csound-wasm-bin,audio/csound]",https://github.com/csound/csound,"[npm,freebsd12]"
"[@grpc/grpc-js,@grpc/js-core,webpack-proto-loader,net/grpc,net/py-grpcio,net/py-grpcio-tools,net/py-grpcio-testing]",https://grpc.io/,"[npm,netbsd9]"
"[@imedadel/esbuild,@imedadel/esbuild-darwin-64,devel/esbuild]",https://github.com/evanw/esbuild,"[npm,freebsd12]"
"[@sentry/cli,sentry-cli-install-testing,sentry-cli-install-testing-2,devel/sentry-cli]",https://github.com/getsentry/sentry-cli,"[npm,freebsd12]"
"[@types/electron,electron,electron-nightly,devel/electron13,devel/electron17]",https://github.com/electron/electron,"[npm,freebsd12]"
"[bser,sysutils/py-pywatchman,sysutils/watchman]",https://github.com/facebook/watchman,"[npm,freebsd12]"
"[csso,www/csso]",https://github.com/css/csso,"[npm,freebsd12]"
"[hpm-adafruit-gfx,devel/arduino-adafruit-gfx]",https://github.com/adafruit/Adafruit-GFX-Library,"[npm,openbsd69]"
"[material-design-icons-iconfont,x11-fonts/material-icons-ttf]",https://github.com/jossef/material-design-icons-iconfont,"[npm,freebsd12]"
"[noto-fonts,fonts/noto-emoji-ttf,fonts/noto-ttf]",https://www.google.com/get/noto/,"[npm,netbsd9]"
"[pure-prompt,shells/zsh-pure]",https://github.com/sindresorhus/pure,"[npm,netbsd9]"
"[testpackagethatnooneshoulduse,lang/npm]",https://github.com/npm/cli,"[npm,netbsd9]"
"[spirv-tools,graphics/spirv-tools]",https://github.com/KhronosGroup/SPIRV-Tools,"[vcpkg,freebsd12,openbsd69]"
"[string-theory,devel/string_theory]",https://github.com/zrax/string_theory,"[vcpkg,freebsd12]"
"[sundials,math/sundials]",https://computation.llnl.gov/projects/sundials,"[vcpkg,netbsd9]"
[audio/jack_umidi],https://github.com/hselasky/jack_umidi,"[freebsd12,netbsd9]"
"[audio/libebur128,libebur128]",https://github.com/jiixyj/libebur128,"[freebsd12,vcpkg,netbsd9,openbsd69]"
"[audio/libkeyfinder,libkeyfinder]",https://github.com/mixxxdj/libkeyfinder,"[freebsd12,vcpkg]"
[audio/libmysofa],https://github.com/hoene/libmysofa,"[freebsd12,netbsd9,openbsd69]"
[audio/milkytracker],https://github.com/milkytracker/MilkyTracker,"[freebsd12,openbsd69]"
[audio/pithos],https://github.com/pithos/pithos,"[freebsd12,openbsd69]"
"[audio/rtaudio,rtaudio]",https://github.com/thestk/rtaudio,"[freebsd12,vcpkg]"
"[audio/rtmidi,rtmidi]",https://github.com/thestk/rtmidi,"[freebsd12,vcpkg]"
[audio/sonata],https://github.com/multani/sonata,"[freebsd12,netbsd9,openbsd69]"
[audio/squeezelite],https://github.com/ralph-irving/squeezelite,"[freebsd12,openbsd69]"
"[gtk,graphene,x11/gtk4,x11/gtk,x11/gtk2,x11/gtk3]",https://www.gtk.org/,"[vcpkg,netbsd9]"
"[gtkmm,devel/glibmm,devel/atkmm2.36,devel/pangomm,devel/atkmm,devel/glibmm2.68,devel/pangomm2.48,devel/libglademm,devel/mm-common,x11/gtkmm4,x11/gtkmm,x11/gtkmm3]",https://www.gtkmm.org/,"[vcpkg,netbsd9]"
"[guetzli,graphics/guetzli]",https://github.com/google/guetzli,"[vcpkg,freebsd12,netbsd9]"
"[halide,lang/halide]",https://github.com/halide/Halide,"[vcpkg,freebsd12]"
"[harfbuzz,devel/harfbuzz]",https://github.com/harfbuzz/harfbuzz,"[vcpkg,openbsd69]"
"[hexl,security/hexl]",https://github.com/intel/hexl,"[vcpkg,freebsd12]"
"[hpx,devel/hpx]",https://github.com/STEllAR-GROUP/hpx,"[vcpkg,freebsd12]"
"[hunspell,textproc/hunspell]",https://github.com/hunspell/hunspell,"[vcpkg,freebsd12,openbsd69]"
"[itk,science/InsightToolkit]",https://github.com/InsightSoftwareConsortium/ITK,"[vcpkg,freebsd12]"
"[jack2,audio/jack]",https://jackaudio.org/,"[vcpkg,netbsd9]"
"[kuku,security/kuku]",https://github.com/microsoft/Kuku,"[vcpkg,freebsd12]"
"[lastools,converters/lastools]",https://github.com/LAStools/LAStools,"[vcpkg,openbsd69]"
"[laszip,geography/laszip]",https://laszip.org/,"[vcpkg,netbsd9]"
"[libass,multimedia/libass]",https://github.com/libass/libass,"[vcpkg,netbsd9]"
"[libb2,devel/libb2]",https://github.com/BLAKE2/libb2,"[vcpkg,freebsd12]"
"[libbson,devel/libbson]",https://github.com/mongodb/libbson,"[vcpkg,freebsd12]"
"[libcanberra,audio/libcanberra]",http://0pointer.de/lennart/projects/libcanberra/,"[vcpkg,netbsd9]"
"[libcerf,devel/libcerf]",https://jugit.fz-juelich.de/mlz/libcerf,"[vcpkg,netbsd9]"
"[libcuckoo,devel/libcuckoo]",https://github.com/efficient/libcuckoo,"[vcpkg,freebsd12]"
"[libdatachannel,www/libdatachannel]",https://github.com/paullouisageneau/libdatachannel,"[vcpkg,freebsd12]"
"[libdivide,math/libdivide]",https://github.com/ridiculousfish/libdivide,"[vcpkg,freebsd12]"
"[libevhtp,www/libevhtp]",https://github.com/criticalstack/libevhtp,"[vcpkg,freebsd12]"
"[libfido2,security/libfido2]",https://developers.yubico.com/libfido2/,"[vcpkg,netbsd9]"
"[libflac,audio/flac]",https://xiph.org/flac/,"[vcpkg,netbsd9]"
"[libfort,devel/libfort]",https://github.com/seleznevae/libfort,"[vcpkg,freebsd12]"
"[libgit2,devel/libgit2]",https://github.com/libgit2/libgit2,"[vcpkg,freebsd12]"
"[libgnutls,libtasn1,security/opencdk,security/gnutls]",https://www.gnutls.org/,"[vcpkg,netbsd9]"
"[libharu,print/libharu]",https://github.com/libharu/libharu,"[vcpkg,freebsd12,openbsd69]"
"[libical,time/libical]",https://github.com/libical/libical,"[vcpkg,netbsd9]"
"[liblbfgs,math/liblbfgs]",http://www.chokkan.org/software/liblbfgs/,"[vcpkg,netbsd9]"
"[libmesh,math/libmesh]",https://github.com/libMesh/libmesh,"[vcpkg,freebsd12]"
"[libmicrohttpd,www/libmicrohttpd]",https://www.gnu.org/software/libmicrohttpd/,"[vcpkg,netbsd9]"
"[libmpeg2,multimedia/libmpeg2]",http://libmpeg2.sourceforge.net/,"[vcpkg,netbsd9]"
"[libosip2,devel/libosip]",https://www.gnu.org/software/osip/,"[vcpkg,netbsd9]"
"[libpcap,net/libpcap,net/tcpdump]",https://www.tcpdump.org/,"[vcpkg,netbsd9]"
"[libpq,libpqxx,databases/postgresql12,databases/postgresql12-client,databases/postgresql12-contrib,databases/postgresql12-docs,databases/postgresql12-plperl,databases/postgresql12-pltcl,databases/postgresql12-plpython,databases/postgresql11,databases/postgresql11-client,databases/postgresql10,databases/postgresql10-client,databases/postgresql10-contrib,databases/postgresql10-docs,databases/postgresql10-plperl,databases/postgresql10-plpython,databases/postgresql10-pltcl,databases/postgresql10-server,databases/postgresql11-contrib,databases/postgresql11-docs,databases/postgresql11-plperl,databases/postgresql11-plpython,databases/postgresql11-pltcl,databases/postgresql11-server,databases/postgresql12-server,databases/postgresql13,databases/postgresql13-client,databases/postgresql13-contrib,databases/postgresql13-docs,databases/postgresql13-plperl,databases/postgresql13-plpython,databases/postgresql13-pltcl,databases/postgresql13-server,databases/postgresql14,databases/postgresql14-client,databases/postgresql14-contrib,databases/postgresql14-docs,databases/postgresql14-plperl,databases/postgresql14-plpython,databases/postgresql14-pltcl,databases/postgresql14-server]",https://www.postgresql.org/,"[vcpkg,netbsd9]"
"[libproxy,net/libproxy]",https://github.com/libproxy/libproxy,"[vcpkg,openbsd69]"
"[librsync,net/librsync]",http://librsync.sourcefrog.net/,"[vcpkg,netbsd9]"
"[libsass,textproc/libsass,www/libsass]",https://github.com/sass/libsass,"[vcpkg,freebsd12,openbsd69]"
"[libslirp,net/libslirp]",https://gitlab.freedesktop.org/slirp/libslirp,"[vcpkg,netbsd9]"
"[libsmb2,devel/libsmb2]",https://github.com/sahlberg/libsmb2,"[vcpkg,openbsd69]"
"[libssh,security/libssh]",https://www.libssh.org/,"[vcpkg,netbsd9]"
"[libtommath,math/ltm]",https://www.libtom.net/LibTomMath/,"[vcpkg,netbsd9]"
"[libuv,devel/libuv]",https://github.com/libuv/libuv,"[vcpkg,netbsd9]"
"[libvpx,multimedia/libvpx]",https://github.com/webmproject/libvpx,"[vcpkg,freebsd12,openbsd69]"
"[lmdb,databases/lmdb]",https://github.com/LMDB/lmdb,"[vcpkg,freebsd12,openbsd69]"
"[loguru,devel/loguru]",https://github.com/emilk/loguru,"[vcpkg,freebsd12]"
