packages,url
"[{""manager"":vcpkg,""name"":simde},{""manager"":freebsd12,""name"":devel/simde},{""manager"":netbsd9,""name"":devel/simde}]",https://github.com/simd-everywhere/simde
"[{""manager"":vcpkg,""name"":smpeg2},{""manager"":netbsd9,""name"":multimedia/smpeg2}]",https://www.libsdl.org/projects/smpeg/
"[{""manager"":vcpkg,""name"":sparsehash},{""manager"":freebsd12,""name"":devel/sparsehash},{""manager"":openbsd69,""name"":devel/sparsehash}]",https://github.com/sparsehash/sparsehash
"[{""manager"":vcpkg,""name"":spirv-tools},{""manager"":freebsd12,""name"":graphics/spirv-tools},{""manager"":openbsd69,""name"":graphics/spirv-tools}]",https://github.com/KhronosGroup/SPIRV-Tools
"[{""manager"":vcpkg,""name"":string-theory},{""manager"":freebsd12,""name"":devel/string_theory}]",https://github.com/zrax/string_theory
"[{""manager"":vcpkg,""name"":sundials},{""manager"":netbsd9,""name"":math/sundials}]",https://computation.llnl.gov/projects/sundials
"[{""manager"":vcpkg,""name"":symengine},{""manager"":freebsd12,""name"":math/symengine}]",https://github.com/symengine/symengine
"[{""manager"":vcpkg,""name"":tensorflow},{""manager"":vcpkg,""name"":tensorflow-cc},{""manager"":vcpkg,""name"":tensorflow-common},{""manager"":freebsd12,""name"":science/py-tensorflow}]",https://github.com/tensorflow/tensorflow
"[{""manager"":vcpkg,""name"":tfhe},{""manager"":freebsd12,""name"":security/tfhe}]",https://github.com/tfhe/tfhe
"[{""manager"":vcpkg,""name"":tidy-html5},{""manager"":freebsd12,""name"":www/tidy-html5},{""manager"":openbsd69,""name"":www/tidy}]",https://github.com/htacg/tidy-html5
"[{""manager"":vcpkg,""name"":tinycthread},{""manager"":netbsd9,""name"":devel/tinycthread}]",https://tinycthread.github.io/
"[{""manager"":vcpkg,""name"":tomlplusplus},{""manager"":netbsd9,""name"":devel/tomlplusplus}]",https://marzer.github.io/tomlplusplus/
"[{""manager"":vcpkg,""name"":triton},{""manager"":freebsd12,""name"":sysutils/triton}]",https://github.com/JonathanSalwan/Triton
"[{""manager"":vcpkg,""name"":tweeny},{""manager"":freebsd12,""name"":graphics/tweeny}]",https://github.com/mobius3/tweeny
"[{""manager"":vcpkg,""name"":unittest-cpp},{""manager"":freebsd12,""name"":devel/unittest-cpp}]",https://github.com/unittest-cpp/unittest-cpp
"[{""manager"":vcpkg,""name"":urdfdom},{""manager"":freebsd12,""name"":devel/ros-urdfdom}]",https://github.com/ros/urdfdom
"[{""manager"":vcpkg,""name"":urdfdom-headers},{""manager"":freebsd12,""name"":devel/ros-urdfdom_headers}]",https://github.com/ros/urdfdom_headers
"[{""manager"":vcpkg,""name"":urho3d},{""manager"":freebsd12,""name"":graphics/urho3d}]",https://github.com/urho3d/Urho3D
"[{""manager"":vcpkg,""name"":usd},{""manager"":freebsd12,""name"":misc/usd}]",https://github.com/PixarAnimationStudios/USD
"[{""manager"":vcpkg,""name"":uthash},{""manager"":netbsd9,""name"":devel/uthash}]",https://troydhanson.github.io/uthash/
"[{""manager"":vcpkg,""name"":wangle},{""manager"":freebsd12,""name"":net/wangle}]",https://github.com/facebook/wangle
"[{""manager"":vcpkg,""name"":wavelib},{""manager"":freebsd12,""name"":math/wavelib}]",https://github.com/rafat/wavelib
"[{""manager"":vcpkg,""name"":wildmidi},{""manager"":freebsd12,""name"":audio/wildmidi}]",https://github.com/Mindwerks/wildmidi
"[{""manager"":vcpkg,""name"":wxwidgets},{""manager"":freebsd12,""name"":x11-toolkits/wxgtk30},{""manager"":freebsd12,""name"":x11-toolkits/wxgtk31}]",https://github.com/wxWidgets/wxWidgets
"[{""manager"":vcpkg,""name"":x264},{""manager"":openbsd69,""name"":multimedia/x264}]",https://github.com/mirror/x264
"[{""manager"":vcpkg,""name"":xeus},{""manager"":freebsd12,""name"":devel/xeus}]",https://github.com/jupyter-xeus/xeus
"[{""manager"":vcpkg,""name"":xlnt},{""manager"":freebsd12,""name"":textproc/xlnt}]",https://github.com/tfussell/xlnt
"[{""manager"":vcpkg,""name"":xmlsec},{""manager"":netbsd9,""name"":security/xmlsec1}]",https://www.aleksey.com/xmlsec/
"[{""manager"":vcpkg,""name"":xtensor-blas},{""manager"":freebsd12,""name"":math/xtensor-blas}]",https://github.com/xtensor-stack/xtensor-blas
"[{""manager"":vcpkg,""name"":xtensor-io},{""manager"":freebsd12,""name"":math/xtensor-io}]",https://github.com/xtensor-stack/xtensor-io
"[{""manager"":vcpkg,""name"":yajl},{""manager"":freebsd12,""name"":devel/yajl},{""manager"":openbsd69,""name"":devel/libyajl}]",https://github.com/lloyd/yajl
"[{""manager"":vcpkg,""name"":yara},{""manager"":freebsd12,""name"":security/yara}]",https://github.com/VirusTotal/yara
"[{""manager"":vcpkg,""name"":zlib},{""manager"":netbsd9,""name"":devel/zlib}]",https://www.zlib.net/
"[{""manager"":luarocks,""name"":luv},{""manager"":luarocks,""name"":luv-updated},{""manager"":freebsd12,""name"":devel/luv},{""manager"":netbsd9,""name"":devel/lua-luv}]",https://github.com/luvit/luv
"[{""manager"":freebsd12,""name"":biology/vcf-split},{""manager"":netbsd9,""name"":biology/vcf-split}]",https://github.com/auerlab/vcf-split
"[{""manager"":freebsd12,""name"":biology/vcf2hap},{""manager"":netbsd9,""name"":biology/vcf2hap}]",https://github.com/auerlab/vcf2hap
"[{""manager"":freebsd12,""name"":biology/vsearch},{""manager"":netbsd9,""name"":biology/vsearch}]",https://github.com/torognes/vsearch
"[{""manager"":freebsd12,""name"":cad/abc},{""manager"":openbsd69,""name"":cad/abc}]",https://github.com/berkeley-abc/abc
"[{""manager"":freebsd12,""name"":cad/fritzing},{""manager"":openbsd69,""name"":cad/fritzing}]",https://github.com/fritzing/fritzing-app
"[{""manager"":freebsd12,""name"":cad/graywolf},{""manager"":openbsd69,""name"":cad/graywolf}]",https://github.com/rubund/graywolf
"[{""manager"":freebsd12,""name"":cad/librecad},{""manager"":openbsd69,""name"":cad/librecad}]",https://github.com/LibreCAD/LibreCAD
"[{""manager"":freebsd12,""name"":cad/py-gdspy},{""manager"":netbsd9,""name"":cad/py-gds}]",https://github.com/heitzmann/gdspy
"[{""manager"":freebsd12,""name"":cad/qcad},{""manager"":openbsd69,""name"":cad/qcad}]",https://github.com/qcad/qcad
"[{""manager"":freebsd12,""name"":cad/yosys},{""manager"":openbsd69,""name"":cad/yosys}]",https://github.com/YosysHQ/yosys
"[{""manager"":freebsd12,""name"":audio/fluidsynth},{""manager"":vcpkg,""name"":fluidsynth}]",https://github.com/FluidSynth/fluidsynth
"[{""manager"":freebsd12,""name"":audio/gradio},{""manager"":openbsd69,""name"":audio/gradio}]",https://github.com/haecker-felix/Gradio
"[{""manager"":vcpkg,""name"":flatbuffers},{""manager"":netbsd9,""name"":devel/flatbuffers}]",https://google.github.io/flatbuffers/
"[{""manager"":vcpkg,""name"":fltk},{""manager"":netbsd9,""name"":games/fltk-sudoku},{""manager"":netbsd9,""name"":x11/fltk},{""manager"":netbsd9,""name"":x11/fltk13}]",https://www.fltk.org/
"[{""manager"":vcpkg,""name"":freetype},{""manager"":netbsd9,""name"":graphics/freetype},{""manager"":netbsd9,""name"":graphics/freetype2},{""manager"":netbsd9,""name"":fonts/ttf2pk},{""manager"":netbsd9,""name"":fonts/ttfdump}]",https://www.freetype.org/
"[{""manager"":vcpkg,""name"":freetype-gl},{""manager"":freebsd12,""name"":graphics/freetype-gl}]",https://github.com/rougier/freetype-gl
"[{""manager"":vcpkg,""name"":ftgl},{""manager"":freebsd12,""name"":graphics/ftgl},{""manager"":netbsd9,""name"":graphics/ftgl}]",https://github.com/frankheckenbach/ftgl
"[{""manager"":vcpkg,""name"":fuzzylite},{""manager"":freebsd12,""name"":devel/fuzzylite}]",https://github.com/fuzzylite/fuzzylite
"[{""manager"":vcpkg,""name"":glbinding},{""manager"":freebsd12,""name"":graphics/glbinding}]",https://github.com/cginternals/glbinding
"[{""manager"":vcpkg,""name"":glew},{""manager"":netbsd9,""name"":graphics/glew}]",https://github.com/nigels-com/glew
"[{""manager"":vcpkg,""name"":glib},{""manager"":netbsd9,""name"":devel/glib},{""manager"":netbsd9,""name"":devel/glib2},{""manager"":netbsd9,""name"":devel/glib2-tools},{""manager"":netbsd9,""name"":devel/gdbus-codegen}]",https://developer.gnome.org/glib/
"[{""manager"":vcpkg,""name"":glog},{""manager"":freebsd12,""name"":devel/glog},{""manager"":openbsd69,""name"":devel/glog}]",https://github.com/google/glog
"[{""manager"":vcpkg,""name"":gmmlib},{""manager"":freebsd12,""name"":multimedia/gmmlib}]",https://github.com/intel/gmmlib
"[{""manager"":vcpkg,""name"":gperftools},{""manager"":netbsd9,""name"":devel/gperftools}]",https://github.com/gperftools/gperftools
"[{""manager"":vcpkg,""name"":graphene},{""manager"":vcpkg,""name"":gtk},{""manager"":netbsd9,""name"":x11/gtk4},{""manager"":netbsd9,""name"":x11/gtk},{""manager"":netbsd9,""name"":x11/gtk2},{""manager"":netbsd9,""name"":x11/gtk3}]",https://www.gtk.org/
"[{""manager"":vcpkg,""name"":gtkmm},{""manager"":netbsd9,""name"":devel/glibmm},{""manager"":netbsd9,""name"":devel/libglademm},{""manager"":netbsd9,""name"":devel/mm-common},{""manager"":netbsd9,""name"":devel/atkmm2.36},{""manager"":netbsd9,""name"":devel/pangomm},{""manager"":netbsd9,""name"":devel/atkmm},{""manager"":netbsd9,""name"":devel/glibmm2.68},{""manager"":netbsd9,""name"":devel/pangomm2.48},{""manager"":netbsd9,""name"":x11/gtkmm4},{""manager"":netbsd9,""name"":x11/gtkmm},{""manager"":netbsd9,""name"":x11/gtkmm3}]",https://www.gtkmm.org/
"[{""manager"":vcpkg,""name"":guetzli},{""manager"":freebsd12,""name"":graphics/guetzli},{""manager"":netbsd9,""name"":graphics/guetzli}]",https://github.com/google/guetzli
"[{""manager"":vcpkg,""name"":halide},{""manager"":freebsd12,""name"":lang/halide}]",https://github.com/halide/Halide
"[{""manager"":vcpkg,""name"":harfbuzz},{""manager"":openbsd69,""name"":devel/harfbuzz}]",https://github.com/harfbuzz/harfbuzz
"[{""manager"":vcpkg,""name"":hexl},{""manager"":freebsd12,""name"":security/hexl}]",https://github.com/intel/hexl
"[{""manager"":vcpkg,""name"":hpx},{""manager"":freebsd12,""name"":devel/hpx}]",https://github.com/STEllAR-GROUP/hpx
"[{""manager"":vcpkg,""name"":hunspell},{""manager"":freebsd12,""name"":textproc/hunspell},{""manager"":openbsd69,""name"":textproc/hunspell}]",https://github.com/hunspell/hunspell
"[{""manager"":vcpkg,""name"":itk},{""manager"":freebsd12,""name"":science/InsightToolkit}]",https://github.com/InsightSoftwareConsortium/ITK
"[{""manager"":vcpkg,""name"":jack2},{""manager"":netbsd9,""name"":audio/jack}]",https://jackaudio.org/
"[{""manager"":vcpkg,""name"":kuku},{""manager"":freebsd12,""name"":security/kuku}]",https://github.com/microsoft/Kuku
"[{""manager"":vcpkg,""name"":lastools},{""manager"":openbsd69,""name"":converters/lastools}]",https://github.com/LAStools/LAStools
"[{""manager"":vcpkg,""name"":laszip},{""manager"":netbsd9,""name"":geography/laszip}]",https://laszip.org/
"[{""manager"":vcpkg,""name"":libass},{""manager"":netbsd9,""name"":multimedia/libass}]",https://github.com/libass/libass
"[{""manager"":vcpkg,""name"":libb2},{""manager"":freebsd12,""name"":devel/libb2}]",https://github.com/BLAKE2/libb2
"[{""manager"":vcpkg,""name"":libbson},{""manager"":freebsd12,""name"":devel/libbson}]",https://github.com/mongodb/libbson
"[{""manager"":vcpkg,""name"":libcanberra},{""manager"":netbsd9,""name"":audio/libcanberra}]",http://0pointer.de/lennart/projects/libcanberra/
"[{""manager"":vcpkg,""name"":libcerf},{""manager"":netbsd9,""name"":devel/libcerf}]",https://jugit.fz-juelich.de/mlz/libcerf
"[{""manager"":vcpkg,""name"":libcuckoo},{""manager"":freebsd12,""name"":devel/libcuckoo}]",https://github.com/efficient/libcuckoo
"[{""manager"":vcpkg,""name"":libdatachannel},{""manager"":freebsd12,""name"":www/libdatachannel}]",https://github.com/paullouisageneau/libdatachannel
"[{""manager"":vcpkg,""name"":libdivide},{""manager"":freebsd12,""name"":math/libdivide}]",https://github.com/ridiculousfish/libdivide
"[{""manager"":vcpkg,""name"":libebur128},{""manager"":freebsd12,""name"":audio/libebur128},{""manager"":netbsd9,""name"":audio/libebur128},{""manager"":openbsd69,""name"":audio/libebur128}]",https://github.com/jiixyj/libebur128
"[{""manager"":vcpkg,""name"":libevhtp},{""manager"":freebsd12,""name"":www/libevhtp}]",https://github.com/criticalstack/libevhtp
"[{""manager"":vcpkg,""name"":libfido2},{""manager"":netbsd9,""name"":security/libfido2}]",https://developers.yubico.com/libfido2/
"[{""manager"":vcpkg,""name"":libflac},{""manager"":netbsd9,""name"":audio/flac}]",https://xiph.org/flac/
"[{""manager"":vcpkg,""name"":libfort},{""manager"":freebsd12,""name"":devel/libfort}]",https://github.com/seleznevae/libfort
"[{""manager"":vcpkg,""name"":libgit2},{""manager"":freebsd12,""name"":devel/libgit2}]",https://github.com/libgit2/libgit2
"[{""manager"":vcpkg,""name"":libgnutls},{""manager"":vcpkg,""name"":libtasn1},{""manager"":netbsd9,""name"":security/gnutls},{""manager"":netbsd9,""name"":security/opencdk}]",https://www.gnutls.org/
"[{""manager"":vcpkg,""name"":libharu},{""manager"":freebsd12,""name"":print/libharu},{""manager"":openbsd69,""name"":print/libharu}]",https://github.com/libharu/libharu
"[{""manager"":vcpkg,""name"":libical},{""manager"":netbsd9,""name"":time/libical}]",https://github.com/libical/libical
"[{""manager"":vcpkg,""name"":libkeyfinder},{""manager"":freebsd12,""name"":audio/libkeyfinder}]",https://github.com/mixxxdj/libkeyfinder
"[{""manager"":vcpkg,""name"":liblbfgs},{""manager"":netbsd9,""name"":math/liblbfgs}]",http://www.chokkan.org/software/liblbfgs/
"[{""manager"":vcpkg,""name"":libmesh},{""manager"":freebsd12,""name"":math/libmesh}]",https://github.com/libMesh/libmesh
"[{""manager"":vcpkg,""name"":libmicrohttpd},{""manager"":netbsd9,""name"":www/libmicrohttpd}]",https://www.gnu.org/software/libmicrohttpd/
"[{""manager"":vcpkg,""name"":libmpeg2},{""manager"":netbsd9,""name"":multimedia/libmpeg2}]",http://libmpeg2.sourceforge.net/
"[{""manager"":vcpkg,""name"":libosip2},{""manager"":netbsd9,""name"":devel/libosip}]",https://www.gnu.org/software/osip/
"[{""manager"":vcpkg,""name"":libpcap},{""manager"":netbsd9,""name"":net/libpcap},{""manager"":netbsd9,""name"":net/tcpdump}]",https://www.tcpdump.org/
"[{""manager"":vcpkg,""name"":libpq},{""manager"":vcpkg,""name"":libpqxx},{""manager"":netbsd9,""name"":databases/postgresql12},{""manager"":netbsd9,""name"":databases/postgresql12-client},{""manager"":netbsd9,""name"":databases/postgresql12-contrib},{""manager"":netbsd9,""name"":databases/postgresql12-docs},{""manager"":netbsd9,""name"":databases/postgresql12-plperl},{""manager"":netbsd9,""name"":databases/postgresql12-pltcl},{""manager"":netbsd9,""name"":databases/postgresql12-plpython},{""manager"":netbsd9,""name"":databases/postgresql11},{""manager"":netbsd9,""name"":databases/postgresql11-client},{""manager"":netbsd9,""name"":databases/postgresql10},{""manager"":netbsd9,""name"":databases/postgresql10-client},{""manager"":netbsd9,""name"":databases/postgresql10-contrib},{""manager"":netbsd9,""name"":databases/postgresql10-docs},{""manager"":netbsd9,""name"":databases/postgresql10-plperl},{""manager"":netbsd9,""name"":databases/postgresql10-plpython},{""manager"":netbsd9,""name"":databases/postgresql10-pltcl},{""manager"":netbsd9,""name"":databases/postgresql10-server},{""manager"":netbsd9,""name"":databases/postgresql11-contrib},{""manager"":netbsd9,""name"":databases/postgresql11-docs},{""manager"":netbsd9,""name"":databases/postgresql11-plperl},{""manager"":netbsd9,""name"":databases/postgresql11-plpython},{""manager"":netbsd9,""name"":databases/postgresql11-pltcl},{""manager"":netbsd9,""name"":databases/postgresql11-server},{""manager"":netbsd9,""name"":databases/postgresql12-server},{""manager"":netbsd9,""name"":databases/postgresql13},{""manager"":netbsd9,""name"":databases/postgresql13-client},{""manager"":netbsd9,""name"":databases/postgresql13-contrib},{""manager"":netbsd9,""name"":databases/postgresql13-docs},{""manager"":netbsd9,""name"":databases/postgresql13-plperl},{""manager"":netbsd9,""name"":databases/postgresql13-plpython},{""manager"":netbsd9,""name"":databases/postgresql13-pltcl},{""manager"":netbsd9,""name"":databases/postgresql13-server},{""manager"":netbsd9,""name"":databases/postgresql14},{""manager"":netbsd9,""name"":databases/postgresql14-client},{""manager"":netbsd9,""name"":databases/postgresql14-contrib},{""manager"":netbsd9,""name"":databases/postgresql14-docs},{""manager"":netbsd9,""name"":databases/postgresql14-plperl},{""manager"":netbsd9,""name"":databases/postgresql14-plpython},{""manager"":netbsd9,""name"":databases/postgresql14-pltcl},{""manager"":netbsd9,""name"":databases/postgresql14-server}]",https://www.postgresql.org/
"[{""manager"":vcpkg,""name"":libproxy},{""manager"":openbsd69,""name"":net/libproxy}]",https://github.com/libproxy/libproxy
"[{""manager"":vcpkg,""name"":librsync},{""manager"":netbsd9,""name"":net/librsync}]",http://librsync.sourcefrog.net/
"[{""manager"":vcpkg,""name"":libsass},{""manager"":freebsd12,""name"":textproc/libsass},{""manager"":openbsd69,""name"":www/libsass}]",https://github.com/sass/libsass
"[{""manager"":vcpkg,""name"":libslirp},{""manager"":netbsd9,""name"":net/libslirp}]",https://gitlab.freedesktop.org/slirp/libslirp
"[{""manager"":vcpkg,""name"":libsmb2},{""manager"":openbsd69,""name"":devel/libsmb2}]",https://github.com/sahlberg/libsmb2
"[{""manager"":vcpkg,""name"":libssh},{""manager"":netbsd9,""name"":security/libssh}]",https://www.libssh.org/
"[{""manager"":vcpkg,""name"":libtommath},{""manager"":netbsd9,""name"":math/ltm}]",https://www.libtom.net/LibTomMath/
"[{""manager"":vcpkg,""name"":libuv},{""manager"":netbsd9,""name"":devel/libuv}]",https://github.com/libuv/libuv
"[{""manager"":vcpkg,""name"":libvpx},{""manager"":freebsd12,""name"":multimedia/libvpx},{""manager"":openbsd69,""name"":multimedia/libvpx}]",https://github.com/webmproject/libvpx
"[{""manager"":vcpkg,""name"":lmdb},{""manager"":freebsd12,""name"":databases/lmdb},{""manager"":openbsd69,""name"":databases/lmdb}]",https://github.com/LMDB/lmdb
"[{""manager"":vcpkg,""name"":loguru},{""manager"":freebsd12,""name"":devel/loguru}]",https://github.com/emilk/loguru
"[{""manager"":vcpkg,""name"":luafilesystem},{""manager"":freebsd12,""name"":devel/luafilesystem},{""manager"":openbsd69,""name"":devel/luafs}]",https://github.com/keplerproject/luafilesystem
"[{""manager"":vcpkg,""name"":luajit},{""manager"":freebsd12,""name"":lang/luajit-devel}]",https://github.com/LuaJIT/LuaJIT
"[{""manager"":vcpkg,""name"":luasec},{""manager"":freebsd12,""name"":security/luasec},{""manager"":openbsd69,""name"":security/luasec}]",https://github.com/brunoos/luasec
"[{""manager"":vcpkg,""name"":luasocket},{""manager"":openbsd69,""name"":net/luasocket}]",https://github.com/diegonehab/luasocket
"[{""manager"":vcpkg,""name"":lzo},{""manager"":netbsd9,""name"":archivers/lzo},{""manager"":netbsd9,""name"":archivers/liblzo}]",https://www.oberhumer.com/opensource/lzo/
"[{""manager"":vcpkg,""name"":marl},{""manager"":freebsd12,""name"":devel/marl}]",https://github.com/google/marl
"[{""manager"":vcpkg,""name"":allegro5},{""manager"":freebsd12,""name"":devel/allegro5}]",https://github.com/liballeg/allegro5
"[{""manager"":vcpkg,""name"":arb},{""manager"":freebsd12,""name"":math/arb}]",https://github.com/fredrik-johansson/arb
"[{""manager"":vcpkg,""name"":asmjit},{""manager"":freebsd12,""name"":devel/asmjit}]",https://github.com/asmjit/asmjit
"[{""manager"":vcpkg,""name"":atk},{""manager"":netbsd9,""name"":devel/atk}]",https://developer.gnome.org/atk/
"[{""manager"":vcpkg,""name"":bento4},{""manager"":freebsd12,""name"":multimedia/Bento4}]",https://github.com/axiomatic-systems/Bento4
"[{""manager"":vcpkg,""name"":blend2d},{""manager"":freebsd12,""name"":graphics/blend2d}]",https://github.com/blend2d/blend2d
"[{""manager"":vcpkg,""name"":blitz},{""manager"":freebsd12,""name"":devel/blitz}]",https://github.com/blitzpp/blitz
"[{""manager"":vcpkg,""name"":boost-build},{""manager"":freebsd12,""name"":devel/boost_build}]",https://github.com/boostorg/build
"[{""manager"":vcpkg,""name"":bzip2},{""manager"":netbsd9,""name"":archivers/bzip2}]",https://sourceware.org/bzip2/
"[{""manager"":vcpkg,""name"":capnproto},{""manager"":netbsd9,""name"":devel/capnproto}]",https://capnproto.org/
"[{""manager"":vcpkg,""name"":capstone},{""manager"":freebsd12,""name"":devel/capstone3},{""manager"":freebsd12,""name"":devel/capstone4}]",https://github.com/aquynh/capstone
"[{""manager"":vcpkg,""name"":ceres},{""manager"":freebsd12,""name"":math/ceres-solver}]",https://github.com/ceres-solver/ceres-solver
"[{""manager"":vcpkg,""name"":chromaprint},{""manager"":openbsd69,""name"":audio/chromaprint}]",https://github.com/acoustid/chromaprint
"[{""manager"":vcpkg,""name"":cimg},{""manager"":freebsd12,""name"":graphics/cimg}]",https://github.com/dtschump/CImg
"[{""manager"":vcpkg,""name"":clblast},{""manager"":freebsd12,""name"":math/clblast}]",https://github.com/CNugteren/CLBlast
"[{""manager"":vcpkg,""name"":clfft},{""manager"":freebsd12,""name"":math/clfft}]",https://github.com/clMathLibraries/clFFT
"[{""manager"":vcpkg,""name"":clrng},{""manager"":freebsd12,""name"":math/clrng}]",https://github.com/clMathLibraries/clRNG
"[{""manager"":vcpkg,""name"":cmark},{""manager"":freebsd12,""name"":textproc/cmark},{""manager"":netbsd9,""name"":textproc/cmark},{""manager"":openbsd69,""name"":textproc/cmark}]",https://github.com/commonmark/cmark
"[{""manager"":vcpkg,""name"":cmocka},{""manager"":netbsd9,""name"":devel/cmocka}]",https://cmocka.org/
"[{""manager"":vcpkg,""name"":coin},{""manager"":freebsd12,""name"":graphics/Coin}]",https://github.com/coin3d/coin
"[{""manager"":vcpkg,""name"":collada-dom},{""manager"":freebsd12,""name"":devel/collada-dom}]",https://github.com/rdiankov/collada-dom
"[{""manager"":vcpkg,""name"":console-bridge},{""manager"":freebsd12,""name"":devel/ros-console_bridge}]",https://github.com/ros/console_bridge
"[{""manager"":vcpkg,""name"":cppad},{""manager"":freebsd12,""name"":math/cppad}]",https://github.com/coin-or/CppAD
"[{""manager"":vcpkg,""name"":cppunit},{""manager"":netbsd9,""name"":devel/cppunit}]",https://www.freedesktop.org/wiki/Software/cppunit
"[{""manager"":vcpkg,""name"":cpputest},{""manager"":freebsd12,""name"":devel/cpputest}]",https://github.com/cpputest/cpputest
"[{""manager"":vcpkg,""name"":cpr},{""manager"":freebsd12,""name"":www/cpr}]",https://github.com/libcpr/cpr
"[{""manager"":vcpkg,""name"":ctemplate},{""manager"":freebsd12,""name"":textproc/google-ctemplate},{""manager"":netbsd9,""name"":devel/ctemplate}]",https://github.com/OlafvdSpek/ctemplate
"[{""manager"":vcpkg,""name"":curl},{""manager"":netbsd9,""name"":www/curl}]",https://curl.se/
"[{""manager"":vcpkg,""name"":dbow2},{""manager"":freebsd12,""name"":graphics/dbow2}]",https://github.com/dorian3d/DBoW2
"[{""manager"":vcpkg,""name"":devil},{""manager"":freebsd12,""name"":graphics/devil}]",https://github.com/DentonW/DevIL
"[{""manager"":vcpkg,""name"":discount},{""manager"":freebsd12,""name"":textproc/discount}]",https://github.com/Orc/discount
"[{""manager"":vcpkg,""name"":dmlc},{""manager"":freebsd12,""name"":devel/dmlc-core}]",https://github.com/dmlc/dmlc-core
"[{""manager"":vcpkg,""name"":draco},{""manager"":freebsd12,""name"":archivers/draco}]",https://github.com/google/draco
"[{""manager"":vcpkg,""name"":embree2},{""manager"":vcpkg,""name"":embree3},{""manager"":freebsd12,""name"":graphics/embree}]",https://github.com/embree/embree
"[{""manager"":nimble,""name"":nimble},{""manager"":freebsd12,""name"":devel/nimble}]",https://github.com/nim-lang/nimble
"[{""manager"":freebsd12,""name"":databases/innotop},{""manager"":netbsd9,""name"":databases/innotop}]",https://github.com/innotop/innotop
"[{""manager"":freebsd12,""name"":databases/luadbi},{""manager"":openbsd69,""name"":databases/luadbi}]",https://github.com/mwild1/luadbi
"[{""manager"":freebsd12,""name"":databases/mongodb-tools},{""manager"":freebsd12,""name"":databases/mongodb36-tools},{""manager"":freebsd12,""name"":databases/mongodb40-tools},{""manager"":freebsd12,""name"":databases/mongodb42-tools},{""manager"":netbsd9,""name"":databases/mongo-tools}]",https://github.com/mongodb/mongo-tools
"[{""manager"":freebsd12,""name"":audio/jack_umidi},{""manager"":netbsd9,""name"":audio/jack_umidi}]",https://github.com/hselasky/jack_umidi
"[{""manager"":freebsd12,""name"":audio/libmysofa},{""manager"":netbsd9,""name"":audio/libmysofa},{""manager"":openbsd69,""name"":audio/libmysofa}]",https://github.com/hoene/libmysofa
"[{""manager"":freebsd12,""name"":audio/milkytracker},{""manager"":openbsd69,""name"":audio/milkytracker}]",https://github.com/milkytracker/MilkyTracker
"[{""manager"":freebsd12,""name"":audio/pithos},{""manager"":openbsd69,""name"":audio/pithos}]",https://github.com/pithos/pithos
"[{""manager"":freebsd12,""name"":audio/sonata},{""manager"":netbsd9,""name"":audio/sonata},{""manager"":openbsd69,""name"":audio/sonata}]",https://github.com/multani/sonata
"[{""manager"":freebsd12,""name"":audio/squeezelite},{""manager"":openbsd69,""name"":audio/squeezelite}]",https://github.com/ralph-irving/squeezelite
"[{""manager"":vcpkg,""name"":zlib-ng},{""manager"":freebsd12,""name"":archivers/zlib-ng}]",https://github.com/zlib-ng/zlib-ng
"[{""manager"":vcpkg,""name"":zopfli},{""manager"":freebsd12,""name"":archivers/zopfli},{""manager"":openbsd69,""name"":archivers/zopfli}]",https://github.com/google/zopfli
"[{""manager"":vcpkg,""name"":zstd},{""manager"":netbsd9,""name"":archivers/zstd}]",https://facebook.github.io/zstd/
"[{""manager"":freebsd12,""name"":archivers/lha-ac},{""manager"":netbsd9,""name"":archivers/lha}]",https://github.com/jca02266/lha
"[{""manager"":freebsd12,""name"":archivers/lua-zlib},{""manager"":netbsd9,""name"":archivers/lua-zlib}]",https://github.com/brimworks/lua-zlib
"[{""manager"":freebsd12,""name"":archivers/ocaml-zip},{""manager"":netbsd9,""name"":archivers/ocaml-zip}]",https://github.com/xavierleroy/camlzip
"[{""manager"":freebsd12,""name"":archivers/par2cmdline},{""manager"":netbsd9,""name"":archivers/par2}]",https://github.com/Parchive/par2cmdline
"[{""manager"":freebsd12,""name"":archivers/pixz},{""manager"":netbsd9,""name"":archivers/pixz}]",https://github.com/vasi/pixz
"[{""manager"":freebsd12,""name"":archivers/py-bup},{""manager"":netbsd9,""name"":sysutils/bup}]",https://github.com/bup/bup
"[{""manager"":freebsd12,""name"":archivers/unshield},{""manager"":netbsd9,""name"":archivers/unshield},{""manager"":openbsd69,""name"":archivers/unshield}]",https://github.com/twogood/unshield
"[{""manager"":freebsd12,""name"":archivers/xarchiver},{""manager"":netbsd9,""name"":archivers/xarchiver},{""manager"":openbsd69,""name"":x11/xarchiver}]",https://github.com/ib/xarchiver
"[{""manager"":freebsd12,""name"":astro/gpsbabel},{""manager"":openbsd69,""name"":geo/gpsbabel}]",https://github.com/gpsbabel/gpsbabel
"[{""manager"":freebsd12,""name"":astro/gpstk},{""manager"":openbsd69,""name"":geo/gpstk}]",https://github.com/SGL-UT/GPSTk
"[{""manager"":freebsd12,""name"":astro/libosmium},{""manager"":openbsd69,""name"":geo/libosmium}]",https://github.com/osmcode/libosmium
"[{""manager"":freebsd12,""name"":astro/merkaartor},{""manager"":openbsd69,""name"":geo/merkaartor}]",https://github.com/openstreetmap/merkaartor
