,pkg_idx,source_idx,target_idx,source_name,target_name,source_version,target_version,kind
15502,4075,4075,,misc/feathernotes,x11/qt5/qtbase,,,LIB
15503,4075,4075,,misc/feathernotes,x11/qt5/qttools,,,BUILD
15513,4086,4086,,misc/gpsd,lang/python/3.8,3.21,,BUILD
15519,4086,4086,,misc/gpsd,lang/php/7.4,3.21,,RUN
15520,4086,4086,,misc/gpsd,lang/python/3.8,3.21,,RUN
15521,4087,4087,,misc/gramps,lang/python/3.8,,,BUILD
15530,4087,4087,,misc/gramps,lang/python/3.8,,,RUN
15538,4088,4088,,misc/hfsplus,devel/autoconf/2.59,1.0.4,,BUILD
15542,4088,4088,,misc/hfsplus,devel/automake/1.9,1.0.4,,BUILD
15543,4090,4090,,misc/ietf-cli,lang/python/3.8,,,RUN
15546,4091,4091,,misc/impress,x11/tk/8.5,1.1b9,,RUN
15547,4091,4091,,misc/impress,lang/tcl/8.5,1.1b9,,RUN
15549,4093,4093,,misc/lfm,lang/python/3.8,,,BUILD
15551,4093,4093,,misc/lfm,lang/python/3.8,,,RUN
15569,4099,4099,,misc/magicpoint,devel/autoconf/2.13,,,BUILD
15574,4099,4099,,misc/magicpoint,print/ghostscript/gnu-fonts,,,RUN
15586,4102,4102,,misc/memchan,lang/tcl/8.5,,,BUILD
15587,4102,4102,,misc/memchan,lang/tcl/8.5,,,RUN
15591,4107,4107,,misc/open62541,print/texlive/texmf,1.0.1,,BUILD
15596,4107,4107,,misc/open62541,print/texlive/texmf,1.0.1,,BUILD
15597,4107,4107,,misc/open62541,print/texlive/base,1.0.1,,BUILD
15660,4130,4130,,misc/pdmenu,devel/autoconf/2.61,,,BUILD
15682,4135,4135,,misc/py-imdb,lang/python/2.7,,,BUILD
15685,4135,4135,,misc/py-imdb,lang/python/2.7,,,RUN
15688,4136,4136,,misc/py-jdcal,lang/python/3.8,,,BUILD
15690,4136,4136,,misc/py-jdcal,lang/python/3.8,,,RUN
15691,4137,4137,,misc/py-memcached,lang/python/2.7,,,BUILD
15693,4137,4137,,misc/py-memcached,lang/python/2.7,,,RUN
15697,4139,4139,,misc/redshift,lang/python/3.8,,,BUILD
15703,4139,4139,,misc/redshift,lang/python/3.8,,,RUN
15708,4140,4140,,misc/remind,x11/tk/8.6,,,RUN
15709,4140,4140,,misc/remind,lang/tcl/8.6,,,RUN
15711,4141,4141,,misc/reprepro,databases/db/v4,,,LIB
15716,4144,4144,,misc/screen,devel/autoconf/2.69,,,BUILD
15722,4145,4145,,misc/screen-shm,devel/autoconf/2.57,,,BUILD
15736,4149,4149,,misc/spdrs60,x11/qt5/qtbase,,,LIB
15737,4149,4149,,misc/spdrs60,x11/qt5/qttools,,,BUILD
15740,4150,4150,,misc/srcpd,devel/autoconf/2.69,,,BUILD
15742,4151,4151,,misc/subsurface,x11/qt5/qtwebkit,,,LIB
15743,4151,4151,,misc/subsurface,x11/qt5/qtbase,,,LIB
15744,4151,4151,,misc/subsurface,x11/qt5/qtsvg,,,LIB
15746,4151,4151,,misc/subsurface,devel/libgit2/libgit2,,,LIB
15751,4151,4151,,misc/subsurface,x11/qt5/qtbase,,,LIB
15753,4151,4151,,misc/subsurface,devel/automake/1.16,,,BUILD
15754,4151,4151,,misc/subsurface,devel/autoconf/2.69,,,BUILD
15756,4151,4151,,misc/subsurface,x11/qt5/qttools,,,BUILD
15763,4155,4155,,misc/tkcron,x11/tk/8.5,,,RUN
15764,4155,4155,,misc/tkcron,lang/tcl/8.5,,,RUN
15765,4156,4156,,misc/tkinfo,x11/tk/8.5,,,RUN
15766,4156,4156,,misc/tkinfo,lang/tcl/8.5,,,RUN
15767,4157,4157,,misc/tkman,x11/tk/8.5,,,RUN
15769,4157,4157,,misc/tkman,lang/tcl/8.5,,,RUN
15773,4159,4159,,misc/tpp,lang/ruby/2.7,,,RUN
15780,4166,4166,,misc/wordnet,x11/tk/8.5,,,LIB
15781,4166,4166,,misc/wordnet,lang/tcl/8.5,,,LIB
15808,4178,4178,,multimedia/atomicparsley,devel/autoconf/2.69,,,BUILD
15811,4178,4178,,multimedia/atomicparsley,devel/automake/1.15,,,BUILD
15816,4181,4181,,multimedia/devede,lang/python/3.8,,,BUILD
15821,4181,4181,,multimedia/devede,lang/python/3.8,,,RUN
15884,4188,4188,,multimedia/gnome-twitch,multimedia/gstreamer1/plugins-libav,,,RUN
15885,4188,4188,,multimedia/gnome-twitch,multimedia/gstreamer1/plugins-bad,,,RUN
15887,4188,4188,,multimedia/gnome-twitch,multimedia/gstreamer1/plugins-good,,,RUN
15901,4190,4190,,multimedia/handbrake,multimedia/gstreamer1/plugins-base,,,LIB
15902,4190,4190,,multimedia/handbrake,devel/automake/1.16,,,BUILD
15903,4190,4190,,multimedia/handbrake,devel/autoconf/2.69,,,BUILD
15904,4190,4190,,multimedia/handbrake,lang/python/3.8,,,BUILD
15920,4193,4193,,multimedia/kguitar,devel/kf5/kcodecs,,,LIB
15921,4193,4193,,multimedia/kguitar,devel/kf5/kauth,,,LIB
15922,4193,4193,,multimedia/kguitar,devel/kf5/kconfig,,,LIB
15923,4193,4193,,multimedia/kguitar,devel/kf5/kio,,,LIB
15924,4193,4193,,multimedia/kguitar,devel/kf5/ki18n,,,LIB
15925,4193,4193,,multimedia/kguitar,devel/kf5/kcoreaddons,,,LIB
15926,4193,4193,,multimedia/kguitar,devel/kf5/kservice,,,LIB
15927,4193,4193,,multimedia/kguitar,devel/kf5/kxmlgui,,,LIB
15928,4193,4193,,multimedia/kguitar,devel/kf5/kconfigwidgets,,,LIB
15929,4193,4193,,multimedia/kguitar,devel/kf5/kparts,,,LIB
15930,4193,4193,,multimedia/kguitar,devel/kf5/sonnet,,,LIB
15931,4193,4193,,multimedia/kguitar,x11/qt5/qtbase,,,LIB
15932,4193,4193,,multimedia/kguitar,devel/kf5/kcompletion,,,LIB
15933,4193,4193,,multimedia/kguitar,devel/kf5/extra-cmake-modules,,,BUILD
15934,4193,4193,,multimedia/kguitar,devel/kf5/kdelibs4support,,,BUILD
15935,4193,4193,,multimedia/kguitar,x11/qt5/qttools,,,BUILD
15936,4193,4193,,multimedia/kguitar,devel/kf5/kdoctools,,,BUILD
15943,4194,4194,,multimedia/kid3,devel/kf5/kwidgetsaddons,,,LIB
15944,4194,4194,,multimedia/kid3,devel/kf5/kio,,,LIB
15945,4194,4194,,multimedia/kid3,multimedia/gstreamer1/core,,,LIB
15946,4194,4194,,multimedia/kid3,devel/kf5/kconfig,,,LIB
15948,4194,4194,,multimedia/kid3,x11/qt5/qtmultimedia,,,LIB
15950,4194,4194,,multimedia/kid3,devel/kf5/kcoreaddons,,,LIB
15952,4194,4194,,multimedia/kid3,devel/kf5/kxmlgui,,,LIB
15954,4194,4194,,multimedia/kid3,devel/kf5/kconfigwidgets,,,LIB
15956,4194,4194,,multimedia/kid3,x11/qt5/qtbase,,,LIB
15958,4194,4194,,multimedia/kid3,lang/python/3.8,,,BUILD
15959,4194,4194,,multimedia/kid3,x11/qt5/qttools,,,BUILD
15960,4194,4194,,multimedia/kid3,devel/kf5/kdoctools,,,BUILD
15963,4194,4194,,multimedia/kid3,devel/kf5/extra-cmake-modules,,,BUILD
15966,4194,4194,,multimedia/kid3,multimedia/gstreamer1/plugins-bad,,,RUN
15967,4194,4194,,multimedia/kid3,lang/python/3.8,,,RUN
15979,4198,4198,,multimedia/libbluray,devel/automake/1.16,,,BUILD
15980,4198,4198,,multimedia/libbluray,devel/autoconf/2.69,,,BUILD
15985,4199,4199,,multimedia/mlt,x11/qt5/qtbase,6.22.1,,LIB
15989,4199,4199,,multimedia/mlt,x11/qt5/qttools,6.22.1,,BUILD
16022,4208,4208,,multimedia/libtheora,devel/autoconf/2.63,,,BUILD
16032,4211,4211,,multimedia/libv4l,devel/autoconf/2.69,1.20.0,,BUILD
16055,4216,4216,,multimedia/mjpegtools,devel/autoconf/2.68,,,BUILD
16066,4217,4217,,multimedia/mkvtoolnix,x11/qt5/qtmultimedia,,,LIB
16067,4217,4217,,multimedia/mkvtoolnix,x11/qt5/qtbase,,,LIB
16071,4217,4217,,multimedia/mkvtoolnix,x11/qt5/qttools,,,BUILD
16073,4217,4217,,multimedia/mkvtoolnix,lang/ruby/2.7,,,BUILD
16075,4217,4217,,multimedia/mkvtoolnix,devel/autoconf/2.69,,,BUILD
16076,4217,4217,,multimedia/mkvtoolnix,x11/qt5/qttools,,,BUILD
16089,4218,4218,,multimedia/motion,devel/automake/1.16,,,BUILD
16090,4218,4218,,multimedia/motion,devel/autoconf/2.69,,,BUILD
16109,4220,4220,,multimedia/mpv,lang/python/3.8,,,BUILD
16110,4220,4220,,multimedia/mpv,${_MODLUA_BUILD_DEPENDS},,,BUILD
16111,4220,4220,,multimedia/mpv,lang/lua/5.1,,,BUILD
16116,4220,4220,,multimedia/mpv,lang/lua/5.1,,,RUN
16117,4220,4220,,multimedia/mpv,${_MODLUA_RUN_DEPS},,,RUN
16120,4221,4221,,multimedia/oggz,devel/autoconf/2.65,,,BUILD
16145,4226,4226,,multimedia/phonon,x11/qt5/qtbase,4.11.1,,LIB
16146,4226,4226,,multimedia/phonon,x11/qt5/qtdeclarative,4.11.1,,BUILD
16147,4226,4226,,multimedia/phonon,x11/qt5/qttools,4.11.1,,BUILD
16151,4226,4226,,multimedia/phonon,devel/kf5/extra-cmake-modules,4.11.1,,BUILD
16152,4226,4226,,multimedia/phonon,x11/qt5/qtdeclarative,4.11.1,,RUN
16155,4230,4230,,multimedia/py-caption,lang/python/3.8,,,BUILD
16157,4230,4230,,multimedia/py-caption,lang/python/3.8,,,RUN
16164,4231,4231,,multimedia/py-casttube,lang/python/3.8,,,BUILD
16166,4231,4231,,multimedia/py-casttube,lang/python/3.8,,,RUN
16168,4232,4232,,multimedia/py-chromecast,lang/python/3.8,,,BUILD
16170,4232,4232,,multimedia/py-chromecast,lang/python/3.8,,,RUN
16176,4233,4233,,multimedia/py-pafy,lang/python/3.8,,,BUILD
16179,4233,4233,,multimedia/py-pafy,lang/python/3.8,,,RUN
16185,4234,4234,,multimedia/qtav,x11/qt5/qtbase,,,LIB
16186,4234,4234,,multimedia/qtav,x11/qt5/qtdeclarative,,,LIB
16187,4234,4234,,multimedia/qtav,x11/qt5/qttools,,,BUILD
16198,4237,4237,,multimedia/shotcut,x11/qt5/qtquickcontrols2,,,LIB
16199,4237,4237,,multimedia/shotcut,x11/qt5/qtmultimedia,,,LIB
16200,4237,4237,,multimedia/shotcut,x11/qt5/qtbase,,,LIB
16201,4237,4237,,multimedia/shotcut,x11/qt5/qtwebsockets,,,LIB
16203,4237,4237,,multimedia/shotcut,x11/qt5/qttools,,,BUILD
16206,4237,4237,,multimedia/shotcut,x11/qt5/qtquickcontrols,,,RUN
16208,4237,4237,,multimedia/shotcut,x11/qt5/qtgraphicaleffects,,,RUN
16216,4240,4240,,multimedia/streamlink,lang/python/3.8,,,BUILD
16220,4240,4240,,multimedia/streamlink,lang/python/3.8,,,RUN
16250,4244,4244,,multimedia/synfig,devel/autoconf/2.69,,,BUILD
16280,4246,4246,,multimedia/transcode,devel/automake/1.11,,,BUILD
16281,4246,4246,,multimedia/transcode,devel/autoconf/2.68,,,BUILD
16290,4247,4247,,multimedia/upplay,x11/qt5/qtwebkit,,,LIB
16292,4247,4247,,multimedia/upplay,x11/qt5/qtbase,,,LIB
16294,4247,4247,,multimedia/upplay,x11/qt5/qttools,,,BUILD
16299,4249,4249,,multimedia/webvfx,x11/qt5/qtwebkit,,,LIB
16301,4249,4249,,multimedia/webvfx,x11/qt5/qtbase,,,LIB
16302,4249,4249,,multimedia/webvfx,x11/qt5/qtdeclarative,,,LIB
16304,4249,4249,,multimedia/webvfx,x11/qt5/qttools,,,BUILD
16332,4252,4252,,multimedia/xine-lib,devel/autoconf/2.69,,,BUILD
16348,4255,4255,,multimedia/yle-dl,lang/python/3.8,,,BUILD
16350,4255,4255,,multimedia/yle-dl,lang/python/3.8,,,RUN
16361,4259,4259,,net/aggregate6,lang/python/3.8,,,BUILD
16363,4259,4259,,net/aggregate6,lang/python/3.8,,,RUN
16368,4260,4260,,net/amule,devel/autoconf/2.65,,,BUILD
16378,4264,4264,,net/arouteserver,lang/python/3.8,,,BUILD
16381,4264,4264,,net/arouteserver,lang/python/3.8,,,RUN
16391,4267,4267,,net/arpd,devel/autoconf/2.52,,,BUILD
16392,4268,4268,,net/arping,net/libnet/1.1,,,LIB
16397,4270,4270,,net/asdig,devel/automake/1.16,,,BUILD
16398,4270,4270,,net/asdig,devel/autoconf/2.69,,,BUILD
16401,4271,4271,,net/avahi,devel/autoconf/2.69,,,BUILD
16403,4271,4271,,net/avahi,devel/automake/1.16,,,BUILD
16410,4274,4274,,net/barrier,x11/qt5/qtbase,,,LIB
16416,4274,4274,,net/barrier,x11/qt5/qttools,,,BUILD
16417,4276,4276,,net/bgpq4,devel/automake/1.16,,,BUILD
16418,4276,4276,,net/bgpq4,devel/autoconf/2.69,,,BUILD
16426,4280,4280,,net/bitcoin,net/miniupnp/miniupnpc,,,LIB
16428,4280,4280,,net/bitcoin,databases/db/v4,,,LIB
16432,4280,4280,,net/bitcoin,x11/qt5/qtbase,,,LIB
16434,4280,4280,,net/bitcoin,devel/autoconf/2.69,,,BUILD
16436,4280,4280,,net/bitcoin,x11/qt5/qttools,,,BUILD
16439,4280,4280,,net/bitcoin,devel/automake/1.14,,,BUILD
16444,4282,4282,,net/bitlbee,lang/python/2.7,,,BUILD
16450,4284,4284,,net/bitlbee-mastodon,devel/autoconf/2.69,,,BUILD
16455,4284,4284,,net/bitlbee-mastodon,devel/automake/1.15,,,BUILD
16459,4285,4285,,net/blaeu,lang/python/3.8,,,BUILD
16464,4285,4285,,net/blaeu,lang/python/3.8,,,RUN
16470,4287,4287,,net/bro,lang/python/3.8,,,LIB
16473,4287,4287,,net/bro,lang/python/3.8,,,BUILD
16481,4287,4287,,net/bro,lang/python/3.8,,,RUN
16494,4296,4296,,net/charm,lang/python/2.7,,,BUILD
16496,4296,4296,,net/charm,lang/python/2.7,,,RUN
16502,4298,4298,,net/climm,lang/tcl/8.5,,,LIB
16505,4298,4298,,net/climm,devel/autoconf/2.65,,,BUILD
16523,4303,4303,,net/crawl,databases/db/v3,,,LIB
16529,4305,4305,,net/curl,devel/autoconf/2.69,,,BUILD
16535,4308,4308,,net/darkstat,devel/autoconf/2.69,,,BUILD
16542,4311,4311,,net/deluge,lang/python/3.8,,,BUILD
16557,4311,4311,,net/deluge,lang/python/3.8,,,RUN
16563,4312,4312,,net/deluge-ltconfig,lang/python/2.7,,,BUILD
16566,4312,4312,,net/deluge-ltconfig,lang/python/2.7,,,RUN
16579,4318,4318,,net/dico,lang/python/3.8,,,BUILD
16581,4318,4318,,net/dico,lang/python/3.8,,,RUN
16604,4325,4325,,net/dnsdist,lang/lua/5.3,,,LIB
16606,4325,4325,,net/dnsdist,${_MODLUA_BUILD_DEPENDS},,,BUILD
16608,4325,4325,,net/dnsdist,lang/lua/5.3,,,BUILD
16610,4325,4325,,net/dnsdist,lang/lua/5.3,,,RUN
16611,4325,4325,,net/dnsdist,${_MODLUA_RUN_DEPS},,,RUN
16614,4327,4327,,net/dnsperf,lang/python/3.8,,,RUN
16625,4337,4337,,net/echoping,devel/autoconf/2.69,,,BUILD
16627,4337,4337,,net/echoping,devel/automake/1.15,,,BUILD
16633,4341,4341,,net/ettercap,net/libnet/1.1,,,LIB
16642,4342,4342,,net/exabgp,lang/python/3.8,,,BUILD
16644,4342,4342,,net/exabgp,lang/python/3.8,,,RUN
16667,4345,4345,,net/filezilla,devel/autoconf/2.69,,,BUILD
16672,4345,4345,,net/filezilla,devel/automake/1.15,,,BUILD
16680,4347,4347,,net/flow-tools,devel/automake/1.16,,,BUILD
16681,4347,4347,,net/flow-tools,devel/autoconf/2.69,,,BUILD
16682,4347,4347,,net/flow-tools,lang/python/3.8,,,BUILD
16686,4347,4347,,net/flow-tools,lang/python/3.8,,,RUN
16688,4348,4348,,net/flowd,devel/autoconf/2.63,,,BUILD
16691,4353,4353,,net/freeradius,devel/autoconf/2.69,,,BUILD
16698,4354,4354,,net/freeradius3,lang/python/2.7,,,BUILD
16700,4354,4354,,net/freeradius3,lang/python/2.7,,,RUN
16704,4355,4355,,net/freetalk,devel/autoconf/2.61,,,BUILD
16706,4358,4358,,net/gajim,lang/python/3.8,,,BUILD
16712,4358,4358,,net/gajim,lang/python/3.8,,,RUN
16730,4359,4359,,net/gdnsd,devel/autoconf/2.69,,,BUILD
16759,4364,4364,,net/gnugk,${_MODLUA_BUILD_DEPENDS},,,BUILD
16761,4364,4364,,net/gnugk,lang/lua/5.2,,,BUILD
16762,4364,4364,,net/gnugk,lang/lua/5.2,,,RUN
16763,4364,4364,,net/gnugk,${_MODLUA_RUN_DEPS},,,RUN
16777,4372,4372,,net/gpodder,lang/python/3.8,,,BUILD
16785,4372,4372,,net/gpodder,lang/python/3.8,,,RUN
16792,4373,4373,,net/i2p,devel/jdk/1.8,,,BUILD
16797,4373,4373,,net/i2p,devel/jdk/1.8,,,RUN
16831,4381,4381,,net/hexchat,lang/python/3.8,,,LIB
16840,4381,4381,,net/hexchat,lang/python/3.8,,,RUN
16842,4382,4382,,net/honeyd,lang/python/2.7,,,LIB
16846,4382,4382,,net/honeyd,lang/python/2.7,,,BUILD
16850,4382,4382,,net/honeyd,lang/python/2.7,,,RUN
16868,4389,4389,,net/ices,devel/autoconf/2.59,,,BUILD
16875,4391,4391,,net/ices2,devel/automake/1.9,,,BUILD
16876,4391,4391,,net/ices2,devel/autoconf/2.61,,,BUILD
16879,4393,4393,,net/icli,net/icinga/core2,,,RUN
16885,4398,4398,,net/ike-scan,devel/autoconf/2.69,,,BUILD
16887,4398,4398,,net/ike-scan,devel/automake/1.15,,,BUILD
16895,4405,4405,,net/ipcheck,lang/python/2.7,,,RUN
16896,4406,4406,,net/iperf,devel/autoconf/2.69,,,BUILD
16910,4420,4420,,net/irssi-icb,devel/autoconf/2.69,,,BUILD
16915,4420,4420,,net/irssi-icb,devel/automake/1.15,,,BUILD
16925,4422,4422,,net/isc-bind,devel/autoconf/2.69,,,BUILD
16926,4422,4422,,net/isc-bind,lang/python/3.8,,,BUILD
16933,4424,4424,,net/jftpgw,devel/autoconf/2.59,,,BUILD
16936,4426,4426,,net/kdeconnect-kde,devel/kf5/kwidgetsaddons,,,LIB
16937,4426,4426,,net/kdeconnect-kde,devel/kf5/kio,,,LIB
16938,4426,4426,,net/kdeconnect-kde,devel/kf5/kpeople,,,LIB
16939,4426,4426,,net/kdeconnect-kde,devel/kf5/kbookmarks,,,LIB
16940,4426,4426,,net/kdeconnect-kde,devel/kf5/solid,,,LIB
16941,4426,4426,,net/kdeconnect-kde,devel/kf5/kitemviews,,,LIB
16943,4426,4426,,net/kdeconnect-kde,x11/qt5/qtbase,,,LIB
16944,4426,4426,,net/kdeconnect-kde,devel/kf5/kcodecs,,,LIB
16945,4426,4426,,net/kdeconnect-kde,devel/kf5/kiconthemes,,,LIB
16946,4426,4426,,net/kdeconnect-kde,devel/kf5/ki18n,,,LIB
16947,4426,4426,,net/kdeconnect-kde,devel/kf5/kcoreaddons,,,LIB
16948,4426,4426,,net/kdeconnect-kde,x11/qt5/qtx11extras,,,LIB
16949,4426,4426,,net/kdeconnect-kde,devel/kf5/kcompletion,,,LIB
16950,4426,4426,,net/kdeconnect-kde,devel/kf5/kconfig,,,LIB
16951,4426,4426,,net/kdeconnect-kde,devel/kf5/kdbusaddons,,,LIB
16953,4426,4426,,net/kdeconnect-kde,devel/kf5/knotifications,,,LIB
16954,4426,4426,,net/kdeconnect-kde,x11/qt5/qtdeclarative,,,LIB
16955,4426,4426,,net/kdeconnect-kde,devel/kf5/kconfigwidgets,,,LIB
16956,4426,4426,,net/kdeconnect-kde,devel/kf5/kcmutils,,,LIB
16957,4426,4426,,net/kdeconnect-kde,devel/kf5/kauth,,,LIB
16958,4426,4426,,net/kdeconnect-kde,devel/kf5/kjobwidgets,,,LIB
16959,4426,4426,,net/kdeconnect-kde,devel/kf5/kservice,,,LIB
16960,4426,4426,,net/kdeconnect-kde,devel/kf5/kxmlgui,,,LIB
16962,4426,4426,,net/kdeconnect-kde,devel/kf5/kirigami2,,,BUILD
16963,4426,4426,,net/kdeconnect-kde,lang/python/2.7,,,BUILD
16964,4426,4426,,net/kdeconnect-kde,x11/qt5/qttools,,,BUILD
16968,4426,4426,,net/kdeconnect-kde,devel/kf5/extra-cmake-modules,,,BUILD
16972,4426,4426,,net/kdeconnect-kde,devel/kf5/kirigami2,,,RUN
16974,4426,4426,,net/kdeconnect-kde,lang/python/2.7,,,RUN
16975,4426,4426,,net/kdeconnect-kde,devel/kf5/breeze-icons,,,RUN
16976,4427,4427,,net/kdsoap,x11/qt5/qtbase,,,LIB
16980,4427,4427,,net/kdsoap,x11/qt5/qttools,,,BUILD
16997,4432,4432,,net/konversation,devel/kf5/kwidgetsaddons,,,LIB
16998,4432,4432,,net/konversation,devel/kf5/kio,,,LIB
16999,4432,4432,,net/konversation,devel/kf5/kbookmarks,,,LIB
17000,4432,4432,,net/konversation,devel/kf5/knewstuff,,,LIB
17001,4432,4432,,net/konversation,devel/kf5/solid,,,LIB
17002,4432,4432,,net/konversation,devel/kf5/kglobalaccel,,,LIB
17003,4432,4432,,net/konversation,devel/kf5/kitemviews,,,LIB
17005,4432,4432,,net/konversation,x11/qt5/qtbase,,,LIB
17006,4432,4432,,net/konversation,devel/kf5/kidletime,,,LIB
17007,4432,4432,,net/konversation,devel/kf5/ki18n,,,LIB
17008,4432,4432,,net/konversation,devel/kf5/kcoreaddons,,,LIB
17009,4432,4432,,net/konversation,devel/kf5/kwindowsystem,,,LIB
17010,4432,4432,,net/konversation,devel/kf5/knotifyconfig,,,LIB
17011,4432,4432,,net/konversation,devel/kf5/kparts,,,LIB
17013,4432,4432,,net/konversation,devel/kf5/karchive,,,LIB
17014,4432,4432,,net/konversation,devel/kf5/kdbusaddons,,,LIB
17015,4432,4432,,net/konversation,devel/kf5/knotifications,,,LIB
17016,4432,4432,,net/konversation,devel/kf5/kconfigwidgets,,,LIB
17017,4432,4432,,net/konversation,devel/kf5/kcrash,,,LIB
17018,4432,4432,,net/konversation,devel/kf5/kwallet,,,LIB
17021,4432,4432,,net/konversation,lang/python/3.8,,,BUILD
17022,4432,4432,,net/konversation,x11/qt5/qttools,,,BUILD
17023,4432,4432,,net/konversation,devel/kf5/kitemmodels,,,BUILD
17024,4432,4432,,net/konversation,devel/kf5/kdoctools,,,BUILD
17027,4432,4432,,net/konversation,devel/kf5/extra-cmake-modules,,,BUILD
17031,4432,4432,,net/konversation,lang/python/3.8,,,RUN
17033,4433,4433,,net/kristall,x11/qt5/qtsvg,,,LIB
17034,4433,4433,,net/kristall,x11/qt5/qtbase,,,LIB
17035,4433,4433,,net/kristall,x11/qt5/qtmultimedia,,,LIB
17037,4433,4433,,net/kristall,x11/qt5/qttools,,,BUILD
17040,4434,4434,,net/ktorrent,devel/kf5/kwidgetsaddons,,,LIB
17041,4434,4434,,net/ktorrent,x11/qt5/qtwebchannel,,,LIB
17042,4434,4434,,net/ktorrent,devel/kf5/kio,,,LIB
17043,4434,4434,,net/ktorrent,devel/kf5/kbookmarks,,,LIB
17044,4434,4434,,net/ktorrent,devel/kf5/solid,,,LIB
17045,4434,4434,,net/ktorrent,devel/kf5/kitemviews,,,LIB
17046,4434,4434,,net/ktorrent,x11/qt5/qtbase,,,LIB
17047,4434,4434,,net/ktorrent,devel/kf5/kcodecs,,,LIB
17048,4434,4434,,net/ktorrent,devel/kf5/kiconthemes,,,LIB
17049,4434,4434,,net/ktorrent,devel/kf5/ki18n,,,LIB
17050,4434,4434,,net/ktorrent,devel/kf5/kcoreaddons,,,LIB
17051,4434,4434,,net/ktorrent,devel/kf5/kwindowsystem,,,LIB
17052,4434,4434,,net/ktorrent,devel/kf5/knotifyconfig,,,LIB
17053,4434,4434,,net/ktorrent,devel/kf5/sonnet,,,LIB
17054,4434,4434,,net/ktorrent,devel/kf5/kparts,,,LIB
17055,4434,4434,,net/ktorrent,x11/qt5/qtlocation,,,LIB
17057,4434,4434,,net/ktorrent,devel/kf5/kplotting,,,LIB
17059,4434,4434,,net/ktorrent,devel/kf5/kcompletion,,,LIB
17060,4434,4434,,net/ktorrent,x11/qt5/qtdeclarative,,,LIB
17061,4434,4434,,net/ktorrent,x11/qt5/qtwebengine,,,LIB
17062,4434,4434,,net/ktorrent,devel/kf5/karchive,,,LIB
17063,4434,4434,,net/ktorrent,devel/kf5/kconfig,,,LIB
17064,4434,4434,,net/ktorrent,devel/kf5/kdbusaddons,,,LIB
17065,4434,4434,,net/ktorrent,devel/kf5/knotifications,,,LIB
17067,4434,4434,,net/ktorrent,devel/kf5/kcrash,,,LIB
17068,4434,4434,,net/ktorrent,devel/kf5/ktextwidgets,,,LIB
17069,4434,4434,,net/ktorrent,x11/qt5/qtscript,,,LIB
17070,4434,4434,,net/ktorrent,devel/kf5/kcmutils,,,LIB
17071,4434,4434,,net/ktorrent,devel/kf5/kauth,,,LIB
17072,4434,4434,,net/ktorrent,devel/kf5/kjobwidgets,,,LIB
17073,4434,4434,,net/ktorrent,devel/kf5/kdnssd,,,LIB
17074,4434,4434,,net/ktorrent,devel/kf5/syndication,,,LIB
17075,4434,4434,,net/ktorrent,devel/kf5/kross,,,LIB
17076,4434,4434,,net/ktorrent,devel/kf5/kservice,,,LIB
17077,4434,4434,,net/ktorrent,devel/kf5/kxmlgui,,,LIB
17080,4434,4434,,net/ktorrent,lang/python/3.8,,,BUILD
17081,4434,4434,,net/ktorrent,x11/qt5/qttools,,,BUILD
17085,4434,4434,,net/ktorrent,devel/kf5/extra-cmake-modules,,,BUILD
17088,4434,4434,,net/ktorrent,lang/python/3.8,,,RUN
17092,4437,4437,,net/mfi,devel/jdk/1.8,,,RUN
17110,4444,4444,,net/libdnet,lang/python/2.7,,,BUILD
17111,4444,4444,,net/libdnet,lang/python/2.7,,,RUN
17116,4445,4445,,net/libfilezilla,devel/autoconf/2.69,,,BUILD
17121,4445,4445,,net/libfilezilla,devel/automake/1.15,,,BUILD
17126,4449,4449,,net/libktorrent,devel/kf5/karchive,,,LIB
17127,4449,4449,,net/libktorrent,devel/kf5/kwidgetsaddons,,,LIB
17129,4449,4449,,net/libktorrent,devel/kf5/kio,,,LIB
17130,4449,4449,,net/libktorrent,devel/kf5/kconfig,,,LIB
17131,4449,4449,,net/libktorrent,devel/kf5/solid,,,LIB
17132,4449,4449,,net/libktorrent,devel/kf5/kjobwidgets,,,LIB
17133,4449,4449,,net/libktorrent,devel/kf5/ki18n,,,LIB
17134,4449,4449,,net/libktorrent,devel/kf5/kcoreaddons,,,LIB
17136,4449,4449,,net/libktorrent,devel/kf5/kservice,,,LIB
17137,4449,4449,,net/libktorrent,devel/kf5/kwindowsystem,,,LIB
17139,4449,4449,,net/libktorrent,x11/qt5/qtbase,,,LIB
17140,4449,4449,,net/libktorrent,devel/kf5/kcompletion,,,LIB
17141,4449,4449,,net/libktorrent,devel/kf5/extra-cmake-modules,,,BUILD
17142,4449,4449,,net/libktorrent,devel/kf5/kcodecs,,,BUILD
17143,4449,4449,,net/libktorrent,devel/kf5/kauth,,,BUILD
17144,4449,4449,,net/libktorrent,devel/kf5/kbookmarks,,,BUILD
17146,4449,4449,,net/libktorrent,x11/qt5/qttools,,,BUILD
17147,4449,4449,,net/libktorrent,devel/kf5/kcrash,,,BUILD
17152,4449,4449,,net/libktorrent,devel/kf5/kcrash,,,RUN
17153,4449,4449,,net/libktorrent,devel/kf5/kcodecs,,,RUN
17154,4449,4449,,net/libktorrent,devel/kf5/kauth,,,RUN
17155,4449,4449,,net/libktorrent,devel/kf5/kbookmarks,,,RUN
